reward,step_time,total_stopped,total_wait_time
23.0,1095.0,5,52.0
15.0,1100.0,5,33.0
19.0,1105.0,3,37.0
-4.0,1110.0,5,48.0
-11.0,1115.0,3,36.0
12.0,1120.0,8,29.0
7.0,1125.0,10,62.0
-33.0,1130.0,6,84.0
-22.0,1135.0,6,90.0
-6.0,1140.0,7,95.0
-5.0,1145.0,7,82.0
13.0,1150.0,6,83.0
-1.0,1155.0,6,101.0
-18.0,1160.0,4,61.0
40.0,1165.0,5,82.0
-21.0,1170.0,9,82.0
0.0,1175.0,5,64.0
18.0,1180.0,7,67.0
-3.0,1185.0,5,71.0
-4.0,1190.0,5,46.0
25.0,1195.0,7,60.0
-14.0,1200.0,6,64.0
-4.0,1205.0,4,63.0
1.0,1210.0,4,57.0
6.0,1215.0,3,26.0
31.0,1220.0,9,39.0
-13.0,1225.0,9,79.0
-40.0,1230.0,5,89.0
-10.0,1235.0,4,78.0
11.0,1240.0,7,90.0
-12.0,1245.0,5,71.0
19.0,1250.0,6,47.0
24.0,1255.0,3,47.0
0.0,1260.0,3,54.0
-7.0,1265.0,8,88.0
-34.0,1270.0,6,74.0
14.0,1275.0,7,92.0
-18.0,1280.0,3,72.0
20.0,1285.0,3,39.0
33.0,1290.0,6,43.0
-4.0,1295.0,6,70.0
-27.0,1300.0,5,68.0
2.0,1305.0,2,54.0
14.0,1310.0,5,53.0
1.0,1315.0,7,35.0
18.0,1320.0,5,51.0
-16.0,1325.0,7,72.0
-21.0,1330.0,3,63.0
9.0,1335.0,7,73.0
-10.0,1340.0,5,60.0
13.0,1345.0,2,40.0
20.0,1350.0,4,27.0
13.0,1355.0,2,14.0
13.0,1360.0,9,17.0
-3.0,1365.0,8,50.0
-33.0,1370.0,6,67.0
-17.0,1375.0,8,92.0
-25.0,1380.0,4,93.0
-1.0,1385.0,7,71.0
22.0,1390.0,8,92.0
-21.0,1395.0,8,126.0
-34.0,1400.0,6,92.0
34.0,1405.0,3,77.0
15.0,1410.0,10,79.0
-2.0,1415.0,6,108.0
-29.0,1420.0,6,73.0
35.0,1425.0,4,67.0
6.0,1430.0,5,79.0
-12.0,1435.0,6,61.0
18.0,1440.0,4,74.0
