reward,step_time,total_stopped,total_wait_time
-7.0,5.0,0,0.0
0.0,10.0,0,0.0
0.0,15.0,0,0.0
0.0,20.0,4,5.0
-5.0,25.0,8,25.0
-20.0,30.0,6,50.0
-25.0,35.0,4,46.0
4.0,40.0,8,66.0
-20.0,45.0,4,81.0
-15.0,50.0,4,93.0
-12.0,55.0,12,125.0
-32.0,60.0,10,175.0
-50.0,65.0,12,229.0
-54.0,70.0,9,253.0
-24.0,75.0,11,296.0
-43.0,80.0,13,359.0
-63.0,85.0,13,394.0
-35.0,90.0,13,434.0
-40.0,95.0,10,352.0
82.0,100.0,10,199.0
153.0,105.0,12,207.0
-8.0,110.0,17,278.0
-71.0,115.0,18,363.0
-85.0,120.0,13,399.0
-36.0,125.0,10,374.0
25.0,130.0,14,396.0
-22.0,135.0,14,464.0
-68.0,140.0,16,543.0
-79.0,145.0,20,521.0
22.0,150.0,12,390.0
131.0,155.0,16,296.0
94.0,160.0,19,382.0
-86.0,165.0,17,449.0
-67.0,170.0,15,489.0
-40.0,175.0,17,448.0
41.0,180.0,15,418.0
30.0,185.0,16,343.0
75.0,190.0,18,364.0
-21.0,195.0,14,400.0
-36.0,200.0,11,364.0
36.0,205.0,15,371.0
-7.0,210.0,13,425.0
-54.0,215.0,9,323.0
102.0,220.0,10,162.0
161.0,225.0,10,172.0
-10.0,230.0,10,199.0
-27.0,235.0,14,213.0
-14.0,240.0,15,261.0
-48.0,245.0,12,290.0
-29.0,250.0,9,293.0
-3.0,255.0,11,331.0
-38.0,260.0,13,396.0
-65.0,265.0,13,321.0
75.0,270.0,11,245.0
76.0,275.0,10,245.0
0.0,280.0,13,295.0
-50.0,285.0,15,358.0
-63.0,290.0,10,365.0
-7.0,295.0,11,310.0
55.0,300.0,14,246.0
64.0,305.0,19,268.0
-22.0,310.0,16,299.0
-31.0,315.0,15,296.0
3.0,320.0,16,369.0
-73.0,325.0,23,397.0
-28.0,330.0,9,359.0
38.0,335.0,10,337.0
22.0,340.0,12,383.0
-46.0,345.0,16,461.0
-78.0,350.0,10,373.0
88.0,355.0,10,365.0
8.0,360.0,12,286.0
79.0,365.0,13,164.0
122.0,370.0,11,181.0
-17.0,375.0,11,201.0
-20.0,380.0,15,215.0
-14.0,385.0,18,270.0
-55.0,390.0,11,284.0
-14.0,395.0,10,267.0
17.0,400.0,13,324.0
-57.0,405.0,16,398.0
-74.0,410.0,17,482.0
-84.0,415.0,22,483.0
-1.0,420.0,15,517.0
-34.0,425.0,14,515.0
2.0,430.0,17,545.0
-30.0,435.0,12,437.0
108.0,440.0,18,360.0
77.0,445.0,19,399.0
-39.0,450.0,18,458.0
-59.0,455.0,17,505.0
-47.0,460.0,15,429.0
76.0,465.0,14,289.0
140.0,470.0,16,268.0
21.0,475.0,16,280.0
-12.0,480.0,14,252.0
28.0,485.0,15,250.0
2.0,490.0,10,225.0
25.0,495.0,10,203.0
22.0,500.0,12,254.0
-51.0,505.0,21,320.0
-66.0,510.0,15,392.0
-72.0,515.0,11,400.0
-8.0,520.0,12,390.0
10.0,525.0,16,462.0
-72.0,530.0,18,550.0
