reward,step_time,total_stopped,total_wait_time
13.0,1080.0,6,145.0
23.0,1085.0,11,145.0
0.0,1090.0,7,167.0
-22.0,1095.0,5,155.0
12.0,1100.0,9,182.0
-27.0,1105.0,13,227.0
-45.0,1110.0,11,274.0
-47.0,1115.0,8,291.0
-17.0,1120.0,11,338.0
-47.0,1125.0,11,345.0
-7.0,1130.0,7,254.0
91.0,1135.0,12,265.0
-11.0,1140.0,11,272.0
-7.0,1145.0,13,324.0
-52.0,1150.0,10,352.0
-28.0,1155.0,9,250.0
102.0,1160.0,10,144.0
106.0,1165.0,13,148.0
-4.0,1170.0,14,194.0
-46.0,1175.0,10,218.0
-24.0,1180.0,7,190.0
28.0,1185.0,8,204.0
-14.0,1190.0,10,252.0
-48.0,1195.0,10,178.0
74.0,1200.0,10,171.0
7.0,1205.0,8,169.0
2.0,1210.0,11,198.0
-29.0,1215.0,7,221.0
-23.0,1220.0,8,231.0
-10.0,1225.0,15,274.0
-43.0,1230.0,10,276.0
-2.0,1235.0,13,336.0
-60.0,1240.0,11,356.0
-20.0,1245.0,15,410.0
-54.0,1250.0,12,450.0
-40.0,1255.0,13,457.0
-7.0,1260.0,13,505.0
-48.0,1265.0,9,351.0
154.0,1270.0,8,129.0
222.0,1275.0,7,134.0
-5.0,1280.0,13,177.0
-43.0,1285.0,13,202.0
-25.0,1290.0,9,200.0
2.0,1295.0,10,241.0
-41.0,1300.0,7,173.0
68.0,1305.0,9,192.0
-19.0,1310.0,11,186.0
6.0,1315.0,19,237.0
-51.0,1320.0,13,278.0
-41.0,1325.0,12,303.0
-25.0,1330.0,14,365.0
-62.0,1335.0,9,294.0
71.0,1340.0,10,178.0
116.0,1345.0,11,176.0
2.0,1350.0,14,171.0
5.0,1355.0,16,245.0
-74.0,1360.0,11,277.0
-32.0,1365.0,11,274.0
3.0,1370.0,12,315.0
-41.0,1375.0,12,252.0
63.0,1380.0,10,215.0
37.0,1385.0,11,217.0
-2.0,1390.0,15,267.0
-50.0,1395.0,11,310.0
-43.0,1400.0,12,327.0
-17.0,1405.0,22,392.0
-65.0,1410.0,12,435.0
-43.0,1415.0,12,377.0
58.0,1420.0,13,314.0
63.0,1425.0,13,215.0
99.0,1430.0,10,249.0
-34.0,1435.0,14,271.0
-22.0,1440.0,12,289.0
-18.0,1445.0,16,311.0
-22.0,1450.0,12,359.0
-48.0,1455.0,11,379.0
-20.0,1460.0,11,299.0
80.0,1465.0,18,286.0
13.0,1470.0,13,325.0
-39.0,1475.0,13,364.0
-39.0,1480.0,11,376.0
-12.0,1485.0,10,293.0
83.0,1490.0,10,206.0
87.0,1495.0,15,163.0
43.0,1500.0,14,179.0
-16.0,1505.0,12,209.0
-30.0,1510.0,8,189.0
20.0,1515.0,10,198.0
-9.0,1520.0,12,257.0
-59.0,1525.0,11,269.0
-12.0,1530.0,12,280.0
-11.0,1535.0,10,244.0
36.0,1540.0,10,192.0
52.0,1545.0,7,190.0
2.0,1550.0,9,200.0
-10.0,1555.0,13,250.0
-50.0,1560.0,8,264.0
-14.0,1565.0,12,302.0
-38.0,1570.0,7,203.0
99.0,1575.0,9,158.0
45.0,1580.0,7,175.0
-17.0,1585.0,17,193.0
-18.0,1590.0,6,144.0
49.0,1595.0,9,149.0
-5.0,1600.0,13,189.0
-40.0,1605.0,10,228.0
-39.0,1610.0,9,236.0
-8.0,1615.0,12,275.0
-39.0,1620.0,7,208.0
67.0,1625.0,8,109.0
99.0,1630.0,11,133.0
-24.0,1635.0,6,158.0
-25.0,1640.0,11,183.0
-25.0,1645.0,10,171.0
12.0,1650.0,9,153.0
18.0,1655.0,10,199.0
-46.0,1660.0,7,222.0
-23.0,1665.0,9,244.0
-22.0,1670.0,9,289.0
-45.0,1675.0,11,196.0
93.0,1680.0,8,205.0
-9.0,1685.0,13,251.0
-46.0,1690.0,10,212.0
39.0,1695.0,8,234.0
-22.0,1700.0,9,247.0
-13.0,1705.0,13,291.0
-44.0,1710.0,13,343.0
-52.0,1715.0,11,379.0
-36.0,1720.0,9,292.0
87.0,1725.0,11,182.0
110.0,1730.0,9,136.0
46.0,1735.0,10,149.0
-13.0,1740.0,9,159.0
-10.0,1745.0,8,131.0
28.0,1750.0,9,135.0
-4.0,1755.0,13,161.0
-26.0,1760.0,8,189.0
-28.0,1765.0,17,198.0
-9.0,1770.0,11,239.0
-41.0,1775.0,7,167.0
72.0,1780.0,11,158.0
9.0,1785.0,10,183.0
-25.0,1790.0,12,220.0
-37.0,1795.0,10,244.0
-24.0,1800.0,9,237.0
7.0,1805.0,7,165.0
72.0,1810.0,8,73.0
92.0,1815.0,7,95.0
-22.0,1820.0,12,111.0
-16.0,1825.0,12,114.0
-3.0,1830.0,12,129.0
-15.0,1835.0,11,166.0
-37.0,1840.0,9,194.0
-28.0,1845.0,11,237.0
-43.0,1850.0,11,292.0
-55.0,1855.0,19,366.0
-74.0,1860.0,11,335.0
31.0,1865.0,8,328.0
7.0,1870.0,12,339.0
-11.0,1875.0,14,405.0
-66.0,1880.0,17,484.0
-79.0,1885.0,16,526.0
-42.0,1890.0,16,552.0
-26.0,1895.0,12,470.0
82.0,1900.0,13,347.0
123.0,1905.0,13,406.0
-59.0,1910.0,13,291.0
115.0,1915.0,20,218.0
73.0,1920.0,14,269.0
-51.0,1925.0,12,277.0
-8.0,1930.0,12,262.0
15.0,1935.0,16,242.0
20.0,1940.0,16,293.0
-51.0,1945.0,22,330.0
-37.0,1950.0,12,280.0
50.0,1955.0,12,296.0
-16.0,1960.0,16,343.0
-47.0,1965.0,18,403.0
-60.0,1970.0,18,484.0
-81.0,1975.0,17,514.0
-30.0,1980.0,16,519.0
-5.0,1985.0,14,459.0
60.0,1990.0,13,344.0
115.0,1995.0,12,327.0
17.0,2000.0,17,368.0
-41.0,2005.0,19,442.0
-74.0,2010.0,12,456.0
-14.0,2015.0,14,444.0
12.0,2020.0,13,336.0
108.0,2025.0,12,329.0
7.0,2030.0,13,369.0
-40.0,2035.0,20,402.0
-33.0,2040.0,15,437.0
-35.0,2045.0,19,478.0
-41.0,2050.0,18,543.0
-65.0,2055.0,15,584.0
-41.0,2060.0,11,457.0
127.0,2065.0,17,400.0
57.0,2070.0,17,460.0
-60.0,2075.0,17,495.0
-35.0,2080.0,22,553.0
-58.0,2085.0,19,627.0
-74.0,2090.0,15,654.0
-27.0,2095.0,19,694.0
-40.0,2100.0,12,588.0
106.0,2105.0,16,510.0
78.0,2110.0,17,374.0
136.0,2115.0,14,308.0
66.0,2120.0,17,348.0
-40.0,2125.0,26,397.0
-49.0,2130.0,15,400.0
-3.0,2135.0,11,407.0
-7.0,2140.0,16,357.0
50.0,2145.0,22,406.0
-49.0,2150.0,17,459.0
-53.0,2155.0,17,472.0
-13.0,2160.0,13,483.0
-11.0,2165.0,16,458.0
25.0,2170.0,16,503.0
-45.0,2175.0,14,526.0
-23.0,2180.0,15,436.0
90.0,2185.0,19,296.0
140.0,2190.0,16,296.0
0.0,2195.0,13,321.0
-25.0,2200.0,13,328.0
-7.0,2205.0,16,312.0
16.0,2210.0,15,355.0
-43.0,2215.0,20,376.0
-21.0,2220.0,16,426.0
-50.0,2225.0,13,456.0
-30.0,2230.0,18,492.0
-36.0,2235.0,15,442.0
50.0,2240.0,13,480.0
-38.0,2245.0,18,502.0
-22.0,2250.0,15,431.0
71.0,2255.0,15,375.0
56.0,2260.0,17,406.0
-31.0,2265.0,19,454.0
-48.0,2270.0,15,503.0
-49.0,2275.0,15,511.0
-8.0,2280.0,13,535.0
-24.0,2285.0,18,607.0
-72.0,2290.0,13,526.0
81.0,2295.0,9,432.0
94.0,2300.0,15,459.0
-27.0,2305.0,25,507.0
-48.0,2310.0,19,596.0
-89.0,2315.0,15,573.0
23.0,2320.0,14,591.0
-18.0,2325.0,15,582.0
9.0,2330.0,12,453.0
129.0,2335.0,17,254.0
199.0,2340.0,13,283.0
-29.0,2345.0,14,316.0
-33.0,2350.0,9,316.0
0.0,2355.0,14,337.0
-21.0,2360.0,16,295.0
42.0,2365.0,19,345.0
-50.0,2370.0,14,363.0
-18.0,2375.0,16,415.0
-52.0,2380.0,11,369.0
46.0,2385.0,13,314.0
55.0,2390.0,10,292.0
22.0,2395.0,18,296.0
-4.0,2400.0,13,231.0
65.0,2405.0,12,248.0
-17.0,2410.0,10,233.0
15.0,2415.0,12,252.0
-19.0,2420.0,14,318.0
-66.0,2425.0,14,265.0
53.0,2430.0,13,272.0
-7.0,2435.0,14,291.0
-19.0,2440.0,16,365.0
-74.0,2445.0,12,412.0
-47.0,2450.0,12,446.0
-34.0,2455.0,13,375.0
71.0,2460.0,11,224.0
151.0,2465.0,10,255.0
-31.0,2470.0,13,298.0
-43.0,2475.0,9,221.0
77.0,2480.0,10,228.0
-7.0,2485.0,24,268.0
-40.0,2490.0,13,313.0
-45.0,2495.0,11,319.0
-6.0,2500.0,13,368.0
-49.0,2505.0,12,306.0
62.0,2510.0,12,274.0
