reward,step_time,total_stopped,total_wait_time
0.0,5.0,0,0.0
0.0,10.0,4,0.0
0.0,15.0,0,0.0
0.0,20.0,6,22.0
-22.0,25.0,5,35.0
-13.0,30.0,6,64.0
-29.0,35.0,9,97.0
-33.0,40.0,12,156.0
-59.0,45.0,14,222.0
-66.0,50.0,12,263.0
-41.0,55.0,20,255.0
8.0,60.0,7,218.0
37.0,65.0,16,260.0
-42.0,70.0,14,277.0
-17.0,75.0,16,323.0
-46.0,80.0,18,376.0
-53.0,85.0,13,351.0
25.0,90.0,12,246.0
105.0,95.0,11,237.0
9.0,100.0,18,235.0
2.0,105.0,15,283.0
-48.0,110.0,19,361.0
-78.0,115.0,17,409.0
-48.0,120.0,15,407.0
2.0,125.0,13,455.0
-48.0,130.0,17,439.0
16.0,135.0,19,409.0
30.0,140.0,15,426.0
-17.0,145.0,26,403.0
23.0,150.0,12,300.0
103.0,155.0,10,310.0
-10.0,160.0,15,302.0
8.0,165.0,20,397.0
-95.0,170.0,17,401.0
-4.0,175.0,12,341.0
60.0,180.0,11,285.0
56.0,185.0,15,250.0
35.0,190.0,23,333.0
-83.0,195.0,14,372.0
-39.0,200.0,19,419.0
-47.0,205.0,16,392.0
27.0,210.0,16,335.0
57.0,215.0,16,313.0
22.0,220.0,11,220.0
93.0,225.0,7,199.0
21.0,230.0,11,211.0
-12.0,235.0,19,201.0
10.0,240.0,14,228.0
-27.0,245.0,15,302.0
-74.0,250.0,13,355.0
-53.0,255.0,18,430.0
-75.0,260.0,20,523.0
-93.0,265.0,15,503.0
20.0,270.0,12,401.0
102.0,275.0,10,314.0
87.0,280.0,17,242.0
72.0,285.0,17,257.0
-15.0,290.0,18,268.0
-11.0,295.0,12,293.0
-25.0,300.0,18,319.0
-26.0,305.0,19,344.0
-25.0,310.0,14,331.0
13.0,315.0,14,327.0
4.0,320.0,14,315.0
12.0,325.0,27,359.0
-44.0,330.0,15,399.0
-40.0,335.0,18,412.0
-13.0,340.0,24,446.0
-34.0,345.0,20,516.0
-70.0,350.0,21,572.0
-56.0,355.0,16,575.0
-3.0,360.0,14,510.0
65.0,365.0,11,411.0
99.0,370.0,16,281.0
130.0,375.0,12,237.0
44.0,380.0,12,261.0
-24.0,385.0,16,290.0
-29.0,390.0,18,376.0
-86.0,395.0,16,387.0
-11.0,400.0,14,343.0
44.0,405.0,12,312.0
31.0,410.0,17,321.0
-9.0,415.0,27,330.0
-9.0,420.0,16,371.0
-41.0,425.0,15,394.0
-23.0,430.0,14,366.0
28.0,435.0,15,393.0
-27.0,440.0,18,433.0
-40.0,445.0,15,393.0
40.0,450.0,19,301.0
92.0,455.0,16,325.0
-24.0,460.0,14,299.0
26.0,465.0,14,330.0
-31.0,470.0,16,344.0
-14.0,475.0,12,343.0
1.0,480.0,16,387.0
-44.0,485.0,23,457.0
-70.0,490.0,21,483.0
-26.0,495.0,12,498.0
-15.0,500.0,17,512.0
-14.0,505.0,29,525.0
-13.0,510.0,17,490.0
35.0,515.0,15,519.0
-29.0,520.0,19,554.0
-35.0,525.0,21,531.0
23.0,530.0,19,430.0
101.0,535.0,19,442.0
-12.0,540.0,19,412.0
30.0,545.0,12,368.0
44.0,550.0,19,411.0
-43.0,555.0,18,457.0
-46.0,560.0,19,484.0
-27.0,565.0,17,472.0
12.0,570.0,19,439.0
33.0,575.0,18,429.0
10.0,580.0,15,366.0
63.0,585.0,15,316.0
50.0,590.0,9,300.0
16.0,595.0,22,302.0
-2.0,600.0,17,296.0
6.0,605.0,14,303.0
-7.0,610.0,16,323.0
-20.0,615.0,16,338.0
-15.0,620.0,16,385.0
-47.0,625.0,14,385.0
0.0,630.0,20,371.0
14.0,635.0,19,417.0
-46.0,640.0,21,450.0
-33.0,645.0,19,485.0
-35.0,650.0,25,533.0
-48.0,655.0,19,564.0
-31.0,660.0,20,599.0
-35.0,665.0,23,594.0
5.0,670.0,18,634.0
-40.0,675.0,20,584.0
50.0,680.0,21,485.0
99.0,685.0,33,545.0
-60.0,690.0,24,576.0
-31.0,695.0,20,620.0
-44.0,700.0,23,644.0
-24.0,705.0,23,606.0
38.0,710.0,18,638.0
-32.0,715.0,23,687.0
-49.0,720.0,27,760.0
-73.0,725.0,23,742.0
18.0,730.0,25,667.0
75.0,735.0,25,723.0
-56.0,740.0,27,782.0
-59.0,745.0,23,795.0
-13.0,750.0,21,708.0
87.0,755.0,24,623.0
85.0,760.0,20,678.0
-55.0,765.0,21,700.0
-22.0,770.0,17,701.0
-1.0,775.0,27,676.0
25.0,780.0,23,610.0
66.0,785.0,18,583.0
27.0,790.0,22,621.0
-38.0,795.0,19,618.0
3.0,800.0,16,524.0
94.0,805.0,10,527.0
-3.0,810.0,15,508.0
19.0,815.0,19,535.0
-27.0,820.0,20,527.0
8.0,825.0,15,455.0
72.0,830.0,12,428.0
27.0,835.0,14,373.0
55.0,840.0,16,382.0
-9.0,845.0,21,417.0
-35.0,850.0,18,431.0
-14.0,855.0,16,398.0
33.0,860.0,8,343.0
55.0,865.0,19,293.0
50.0,870.0,11,286.0
7.0,875.0,20,346.0
-60.0,880.0,16,402.0
-56.0,885.0,20,460.0
-58.0,890.0,16,467.0
-7.0,895.0,14,414.0
53.0,900.0,17,365.0
49.0,905.0,13,334.0
31.0,910.0,18,348.0
-14.0,915.0,20,397.0
-49.0,920.0,21,438.0
-41.0,925.0,19,499.0
-61.0,930.0,18,490.0
9.0,935.0,17,424.0
66.0,940.0,18,438.0
-14.0,945.0,12,469.0
-31.0,950.0,14,497.0
-28.0,955.0,24,493.0
4.0,960.0,13,498.0
-5.0,965.0,16,556.0
-58.0,970.0,20,559.0
-3.0,975.0,19,520.0
39.0,980.0,15,477.0
43.0,985.0,16,521.0
-44.0,990.0,23,577.0
-56.0,995.0,22,573.0
4.0,1000.0,21,597.0
-24.0,1005.0,21,611.0
-14.0,1010.0,21,564.0
47.0,1015.0,19,537.0
27.0,1020.0,16,545.0
-8.0,1025.0,25,595.0
-50.0,1030.0,25,648.0
-53.0,1035.0,24,715.0
-67.0,1040.0,23,754.0
-39.0,1045.0,32,742.0
12.0,1050.0,20,690.0
52.0,1055.0,20,583.0
107.0,1060.0,24,572.0
11.0,1065.0,25,629.0
-57.0,1070.0,25,652.0
-23.0,1075.0,22,665.0
-13.0,1080.0,24,683.0
-18.0,1085.0,22,634.0
49.0,1090.0,21,648.0
-14.0,1095.0,20,692.0
-44.0,1100.0,27,750.0
-58.0,1105.0,25,736.0
14.0,1110.0,23,655.0
81.0,1115.0,24,672.0
-17.0,1120.0,23,686.0
-14.0,1125.0,19,735.0
-49.0,1130.0,19,774.0
-39.0,1135.0,32,801.0
-27.0,1140.0,25,805.0
-4.0,1145.0,21,849.0
-44.0,1150.0,23,915.0
-66.0,1155.0,27,996.0
-81.0,1160.0,26,1078.0
-82.0,1165.0,29,1082.0
-4.0,1170.0,27,997.0
85.0,1175.0,18,878.0
119.0,1180.0,23,743.0
135.0,1185.0,22,750.0
-7.0,1190.0,28,778.0
-28.0,1195.0,25,733.0
45.0,1200.0,18,754.0
-21.0,1205.0,24,767.0
-13.0,1210.0,25,747.0
20.0,1215.0,28,796.0
-49.0,1220.0,25,807.0
-11.0,1225.0,31,861.0
-54.0,1230.0,26,893.0
-32.0,1235.0,25,874.0
19.0,1240.0,28,886.0
-12.0,1245.0,28,851.0
35.0,1250.0,30,906.0
-55.0,1255.0,22,875.0
31.0,1260.0,23,870.0
5.0,1265.0,21,811.0
59.0,1270.0,27,616.0
195.0,1275.0,25,674.0
-58.0,1280.0,26,718.0
-44.0,1285.0,24,760.0
-42.0,1290.0,24,778.0
-18.0,1295.0,26,733.0
45.0,1300.0,19,711.0
22.0,1305.0,20,692.0
19.0,1310.0,23,696.0
-4.0,1315.0,37,760.0
-64.0,1320.0,24,823.0
-63.0,1325.0,24,845.0
-22.0,1330.0,29,853.0
-8.0,1335.0,28,888.0
-35.0,1340.0,33,900.0
-12.0,1345.0,30,967.0
-67.0,1350.0,29,901.0
66.0,1355.0,23,927.0
-26.0,1360.0,25,911.0
16.0,1365.0,27,873.0
38.0,1370.0,28,773.0
100.0,1375.0,27,800.0
-27.0,1380.0,23,790.0
10.0,1385.0,25,829.0
-39.0,1390.0,26,840.0
-11.0,1395.0,27,818.0
22.0,1400.0,25,858.0
-40.0,1405.0,37,862.0
-4.0,1410.0,24,841.0
21.0,1415.0,24,901.0
-60.0,1420.0,29,947.0
-46.0,1425.0,29,940.0
7.0,1430.0,27,952.0
-12.0,1435.0,30,928.0
24.0,1440.0,33,993.0
-65.0,1445.0,27,979.0
14.0,1450.0,26,1031.0
-52.0,1455.0,29,1047.0
-16.0,1460.0,28,1053.0
-6.0,1465.0,23,1015.0
38.0,1470.0,22,887.0
128.0,1475.0,29,887.0
0.0,1480.0,29,796.0
91.0,1485.0,23,855.0
-59.0,1490.0,22,854.0
1.0,1495.0,39,923.0
-69.0,1500.0,31,957.0
-34.0,1505.0,30,991.0
-34.0,1510.0,29,957.0
34.0,1515.0,23,942.0
15.0,1520.0,22,905.0
37.0,1525.0,29,830.0
75.0,1530.0,30,819.0
11.0,1535.0,34,872.0
-53.0,1540.0,35,958.0
-86.0,1545.0,26,983.0
-25.0,1550.0,28,920.0
63.0,1555.0,24,928.0
-8.0,1560.0,21,902.0
26.0,1565.0,32,943.0
-41.0,1570.0,31,1003.0
-60.0,1575.0,24,880.0
123.0,1580.0,19,893.0
-13.0,1585.0,30,857.0
36.0,1590.0,27,773.0
84.0,1595.0,27,770.0
3.0,1600.0,27,753.0
17.0,1605.0,23,787.0
-34.0,1610.0,22,793.0
-6.0,1615.0,21,746.0
47.0,1620.0,28,690.0
56.0,1625.0,28,747.0
-57.0,1630.0,30,754.0
-7.0,1635.0,22,757.0
-3.0,1640.0,24,771.0
-14.0,1645.0,21,724.0
47.0,1650.0,22,748.0
-24.0,1655.0,32,787.0
-39.0,1660.0,27,791.0
-4.0,1665.0,22,856.0
-65.0,1670.0,24,878.0
-22.0,1675.0,33,884.0
-6.0,1680.0,23,816.0
68.0,1685.0,22,748.0
68.0,1690.0,21,704.0
44.0,1695.0,20,592.0
112.0,1700.0,21,629.0
-37.0,1705.0,21,630.0
-1.0,1710.0,22,641.0
-11.0,1715.0,24,667.0
-26.0,1720.0,29,698.0
-31.0,1725.0,23,661.0
37.0,1730.0,20,707.0
-46.0,1735.0,20,724.0
-17.0,1740.0,22,736.0
-12.0,1745.0,26,743.0
-7.0,1750.0,28,791.0
-48.0,1755.0,28,808.0
-17.0,1760.0,20,865.0
-57.0,1765.0,31,888.0
-23.0,1770.0,23,892.0
-4.0,1775.0,30,881.0
11.0,1780.0,31,962.0
-81.0,1785.0,28,956.0
6.0,1790.0,23,843.0
113.0,1795.0,25,899.0
-56.0,1800.0,28,916.0
-17.0,1805.0,28,918.0
-2.0,1810.0,29,880.0
38.0,1815.0,20,950.0
-70.0,1820.0,23,955.0
-5.0,1825.0,22,927.0
28.0,1830.0,28,837.0
90.0,1835.0,26,867.0
-30.0,1840.0,26,838.0
29.0,1845.0,21,832.0
6.0,1850.0,22,771.0
61.0,1855.0,33,770.0
1.0,1860.0,22,737.0
33.0,1865.0,20,689.0
48.0,1870.0,21,577.0
112.0,1875.0,17,573.0
4.0,1880.0,17,603.0
-30.0,1885.0,20,637.0
-34.0,1890.0,23,665.0
-28.0,1895.0,24,703.0
-38.0,1900.0,27,680.0
23.0,1905.0,16,653.0
27.0,1910.0,19,671.0
-18.0,1915.0,23,679.0
-8.0,1920.0,27,706.0
-27.0,1925.0,27,748.0
-42.0,1930.0,25,753.0
-5.0,1935.0,21,744.0
9.0,1940.0,20,666.0
78.0,1945.0,28,597.0
69.0,1950.0,18,579.0
18.0,1955.0,20,523.0
56.0,1960.0,20,538.0
-15.0,1965.0,20,533.0
5.0,1970.0,19,572.0
-39.0,1975.0,18,573.0
-1.0,1980.0,21,577.0
