reward,step_time,total_stopped,total_wait_time
-26.0,630.0,20,517.0
-56.0,635.0,15,504.0
13.0,640.0,16,421.0
83.0,645.0,18,451.0
-30.0,650.0,19,475.0
-24.0,655.0,23,554.0
-79.0,660.0,17,607.0
-53.0,665.0,15,603.0
4.0,670.0,12,532.0
71.0,675.0,15,439.0
93.0,680.0,16,444.0
-5.0,685.0,20,462.0
-18.0,690.0,14,358.0
104.0,695.0,15,380.0
-22.0,700.0,18,420.0
-40.0,705.0,17,470.0
-50.0,710.0,12,468.0
2.0,715.0,12,359.0
109.0,720.0,14,398.0
-39.0,725.0,15,446.0
-48.0,730.0,10,394.0
52.0,735.0,13,308.0
86.0,740.0,16,343.0
-35.0,745.0,17,403.0
-60.0,750.0,12,322.0
81.0,755.0,17,355.0
-33.0,760.0,18,411.0
-56.0,765.0,16,435.0
-24.0,770.0,16,478.0
-43.0,775.0,21,521.0
-43.0,780.0,16,496.0
25.0,785.0,22,470.0
26.0,790.0,19,490.0
-20.0,795.0,19,514.0
-24.0,800.0,17,546.0
-32.0,805.0,15,535.0
11.0,810.0,13,383.0
152.0,815.0,15,421.0
-38.0,820.0,18,461.0
-40.0,825.0,15,464.0
-3.0,830.0,14,370.0
94.0,835.0,20,402.0
-32.0,840.0,15,458.0
-56.0,845.0,20,510.0
-52.0,850.0,18,558.0
-48.0,855.0,21,600.0
-42.0,860.0,20,562.0
38.0,865.0,24,614.0
-52.0,870.0,18,644.0
-30.0,875.0,15,546.0
98.0,880.0,21,508.0
38.0,885.0,22,578.0
-70.0,890.0,20,625.0
-47.0,895.0,18,635.0
-10.0,900.0,22,653.0
-18.0,905.0,23,644.0
9.0,910.0,21,713.0
-69.0,915.0,21,755.0
-42.0,920.0,18,650.0
105.0,925.0,25,533.0
117.0,930.0,23,591.0
-58.0,935.0,22,555.0
36.0,940.0,21,611.0
-56.0,945.0,20,631.0
-20.0,950.0,18,590.0
41.0,955.0,26,509.0
81.0,960.0,23,543.0
-34.0,965.0,20,574.0
-31.0,970.0,13,516.0
58.0,975.0,13,408.0
108.0,980.0,20,366.0
42.0,985.0,21,410.0
-44.0,990.0,15,415.0
-5.0,995.0,15,427.0
-12.0,1000.0,13,347.0
80.0,1005.0,17,406.0
-59.0,1010.0,17,476.0
-70.0,1015.0,17,502.0
-26.0,1020.0,16,494.0
8.0,1025.0,17,440.0
54.0,1030.0,19,376.0
64.0,1035.0,18,433.0
-57.0,1040.0,12,467.0
-34.0,1045.0,26,520.0
-53.0,1050.0,20,573.0
-53.0,1055.0,13,569.0
4.0,1060.0,13,424.0
145.0,1065.0,18,301.0
123.0,1070.0,15,348.0
-47.0,1075.0,15,366.0
-18.0,1080.0,14,409.0
-43.0,1085.0,12,406.0
3.0,1090.0,13,392.0
14.0,1095.0,15,459.0
-67.0,1100.0,15,392.0
67.0,1105.0,17,199.0
193.0,1110.0,13,220.0
-21.0,1115.0,10,199.0
21.0,1120.0,11,189.0
10.0,1125.0,8,200.0
-11.0,1130.0,10,180.0
20.0,1135.0,16,211.0
-31.0,1140.0,14,254.0
-43.0,1145.0,14,285.0
-31.0,1150.0,12,235.0
50.0,1155.0,13,230.0
5.0,1160.0,12,247.0
-17.0,1165.0,19,257.0
-10.0,1170.0,14,293.0
-36.0,1175.0,11,299.0
-6.0,1180.0,12,321.0
-22.0,1185.0,10,286.0
35.0,1190.0,11,234.0
52.0,1195.0,16,180.0
54.0,1200.0,11,221.0
-41.0,1205.0,13,244.0
-23.0,1210.0,11,231.0
13.0,1215.0,11,190.0
41.0,1220.0,13,237.0
-47.0,1225.0,18,261.0
-24.0,1230.0,9,254.0
7.0,1235.0,7,179.0
75.0,1240.0,12,167.0
12.0,1245.0,12,214.0
-47.0,1250.0,10,248.0
-34.0,1255.0,8,179.0
69.0,1260.0,10,134.0
45.0,1265.0,7,113.0
21.0,1270.0,8,79.0
34.0,1275.0,6,86.0
-7.0,1280.0,8,71.0
15.0,1285.0,12,89.0
-18.0,1290.0,5,91.0
-2.0,1295.0,6,91.0
0.0,1300.0,5,71.0
20.0,1305.0,6,89.0
-18.0,1310.0,6,106.0
-17.0,1315.0,14,147.0
-41.0,1320.0,8,119.0
28.0,1325.0,12,158.0
-39.0,1330.0,6,152.0
6.0,1335.0,10,155.0
-3.0,1340.0,6,121.0
34.0,1345.0,12,103.0
18.0,1350.0,9,98.0
5.0,1355.0,5,54.0
44.0,1360.0,5,58.0
-4.0,1365.0,7,91.0
-33.0,1370.0,6,83.0
8.0,1375.0,8,95.0
-12.0,1380.0,8,128.0
-33.0,1385.0,8,96.0
32.0,1390.0,12,151.0
-55.0,1395.0,8,173.0
-22.0,1400.0,8,175.0
-2.0,1405.0,16,217.0
-42.0,1410.0,7,214.0
3.0,1415.0,6,140.0
74.0,1420.0,9,78.0
62.0,1425.0,8,88.0
-10.0,1430.0,10,108.0
-20.0,1435.0,8,114.0
-6.0,1440.0,5,82.0
32.0,1445.0,6,87.0
-5.0,1450.0,6,63.0
24.0,1455.0,4,44.0
19.0,1460.0,10,66.0
-22.0,1465.0,8,87.0
-21.0,1470.0,6,73.0
14.0,1475.0,11,92.0
-19.0,1480.0,6,107.0
-15.0,1485.0,6,98.0
9.0,1490.0,6,114.0
-16.0,1495.0,11,113.0
1.0,1500.0,7,117.0
-4.0,1505.0,9,149.0
-32.0,1510.0,6,174.0
-25.0,1515.0,7,199.0
-25.0,1520.0,5,112.0
87.0,1525.0,11,89.0
23.0,1530.0,10,109.0
-20.0,1535.0,12,163.0
-54.0,1540.0,10,141.0
22.0,1545.0,11,156.0
-15.0,1550.0,9,153.0
3.0,1555.0,13,185.0
-32.0,1560.0,11,240.0
-55.0,1565.0,8,247.0
-7.0,1570.0,10,218.0
29.0,1575.0,11,185.0
33.0,1580.0,9,196.0
-11.0,1585.0,19,224.0
-28.0,1590.0,11,166.0
58.0,1595.0,14,184.0
-18.0,1600.0,11,190.0
-6.0,1605.0,9,151.0
39.0,1610.0,9,129.0
22.0,1615.0,9,126.0
3.0,1620.0,13,146.0
-20.0,1625.0,11,152.0
-6.0,1630.0,12,182.0
-30.0,1635.0,7,175.0
7.0,1640.0,11,191.0
-16.0,1645.0,15,246.0
-55.0,1650.0,8,252.0
-6.0,1655.0,10,274.0
-22.0,1660.0,10,214.0
60.0,1665.0,9,242.0
-28.0,1670.0,8,257.0
-15.0,1675.0,16,283.0
-26.0,1680.0,12,220.0
63.0,1685.0,13,193.0
27.0,1690.0,9,219.0
-26.0,1695.0,10,224.0
-5.0,1700.0,7,228.0
-4.0,1705.0,14,151.0
77.0,1710.0,11,171.0
-20.0,1715.0,16,228.0
-57.0,1720.0,11,262.0
-34.0,1725.0,11,256.0
6.0,1730.0,10,239.0
17.0,1735.0,15,277.0
-38.0,1740.0,12,319.0
-42.0,1745.0,14,246.0
73.0,1750.0,15,273.0
-27.0,1755.0,17,317.0
-44.0,1760.0,13,364.0
-47.0,1765.0,20,373.0
-9.0,1770.0,11,322.0
51.0,1775.0,12,254.0
68.0,1780.0,12,294.0
-40.0,1785.0,14,336.0
-42.0,1790.0,12,258.0
78.0,1795.0,16,269.0
-11.0,1800.0,16,317.0
-48.0,1805.0,15,357.0
-40.0,1810.0,11,361.0
-4.0,1815.0,13,367.0
-6.0,1820.0,20,454.0
-87.0,1825.0,20,413.0
41.0,1830.0,17,458.0
-45.0,1835.0,15,476.0
-18.0,1840.0,10,414.0
62.0,1845.0,15,314.0
100.0,1850.0,14,356.0
-42.0,1855.0,18,368.0
-12.0,1860.0,12,306.0
62.0,1865.0,16,313.0
-7.0,1870.0,17,325.0
-12.0,1875.0,14,365.0
-40.0,1880.0,12,360.0
5.0,1885.0,16,388.0
-28.0,1890.0,13,330.0
58.0,1895.0,15,372.0
-42.0,1900.0,14,332.0
40.0,1905.0,14,261.0
71.0,1910.0,13,270.0
-9.0,1915.0,13,296.0
-26.0,1920.0,9,281.0
15.0,1925.0,11,206.0
75.0,1930.0,14,231.0
-25.0,1935.0,16,273.0
-42.0,1940.0,13,300.0
-27.0,1945.0,18,280.0
20.0,1950.0,6,201.0
79.0,1955.0,10,166.0
35.0,1960.0,14,200.0
-34.0,1965.0,13,223.0
-23.0,1970.0,13,265.0
-42.0,1975.0,17,333.0
-68.0,1980.0,12,349.0
-16.0,1985.0,13,362.0
-13.0,1990.0,9,323.0
39.0,1995.0,10,260.0
63.0,2000.0,12,183.0
77.0,2005.0,13,203.0
-20.0,2010.0,9,193.0
10.0,2015.0,11,223.0
-30.0,2020.0,8,225.0
-2.0,2025.0,8,226.0
-1.0,2030.0,7,137.0
89.0,2035.0,13,157.0
-20.0,2040.0,10,198.0
-41.0,2045.0,9,175.0
23.0,2050.0,8,191.0
-16.0,2055.0,10,152.0
39.0,2060.0,16,186.0
-34.0,2065.0,15,221.0
-35.0,2070.0,13,219.0
2.0,2075.0,10,214.0
5.0,2080.0,13,209.0
5.0,2085.0,10,248.0
-39.0,2090.0,11,277.0
-29.0,2095.0,13,218.0
59.0,2100.0,13,174.0
44.0,2105.0,13,215.0
-41.0,2110.0,12,241.0
-26.0,2115.0,11,242.0
-1.0,2120.0,13,244.0
-2.0,2125.0,20,278.0
-34.0,2130.0,11,290.0
-12.0,2135.0,12,337.0
-47.0,2140.0,9,252.0
85.0,2145.0,14,252.0
0.0,2150.0,12,266.0
-14.0,2155.0,14,268.0
-2.0,2160.0,10,292.0
-24.0,2165.0,10,301.0
-9.0,2170.0,7,319.0
-18.0,2175.0,9,235.0
84.0,2180.0,14,141.0
94.0,2185.0,18,174.0
-33.0,2190.0,12,208.0
-34.0,2195.0,9,191.0
17.0,2200.0,7,165.0
26.0,2205.0,10,148.0
17.0,2210.0,8,154.0
-6.0,2215.0,15,161.0
-7.0,2220.0,11,199.0
-38.0,2225.0,10,159.0
40.0,2230.0,15,203.0
-44.0,2235.0,12,226.0
-23.0,2240.0,13,249.0
-23.0,2245.0,14,277.0
-28.0,2250.0,13,271.0
6.0,2255.0,9,200.0
71.0,2260.0,11,112.0
88.0,2265.0,14,166.0
-54.0,2270.0,11,203.0
-37.0,2275.0,11,205.0
-2.0,2280.0,6,170.0
35.0,2285.0,12,133.0
37.0,2290.0,14,190.0
-57.0,2295.0,9,214.0
-24.0,2300.0,8,199.0
15.0,2305.0,18,217.0
-18.0,2310.0,9,142.0
75.0,2315.0,11,163.0
-21.0,2320.0,11,201.0
-38.0,2325.0,14,253.0
-52.0,2330.0,11,234.0
19.0,2335.0,16,228.0
6.0,2340.0,12,275.0
-47.0,2345.0,10,269.0
6.0,2350.0,13,255.0
14.0,2355.0,12,289.0
-34.0,2360.0,10,208.0
81.0,2365.0,20,248.0
-40.0,2370.0,18,321.0
-73.0,2375.0,16,354.0
-33.0,2380.0,9,327.0
27.0,2385.0,11,314.0
13.0,2390.0,9,239.0
75.0,2395.0,18,214.0
25.0,2400.0,15,267.0
-53.0,2405.0,15,308.0
-41.0,2410.0,11,313.0
-5.0,2415.0,14,333.0
-20.0,2420.0,14,298.0
35.0,2425.0,16,337.0
-39.0,2430.0,13,353.0
-16.0,2435.0,10,331.0
22.0,2440.0,12,381.0
-50.0,2445.0,11,394.0
-13.0,2450.0,16,427.0
-33.0,2455.0,14,479.0
-52.0,2460.0,9,491.0
-12.0,2465.0,9,341.0
150.0,2470.0,13,163.0
178.0,2475.0,15,211.0
-48.0,2480.0,14,247.0
-36.0,2485.0,16,243.0
4.0,2490.0,10,171.0
72.0,2495.0,10,168.0
3.0,2500.0,10,189.0
-21.0,2505.0,13,212.0
-23.0,2510.0,9,210.0
2.0,2515.0,15,221.0
-11.0,2520.0,11,260.0
-39.0,2525.0,11,280.0
-20.0,2530.0,9,206.0
74.0,2535.0,13,206.0
0.0,2540.0,12,252.0
-46.0,2545.0,15,282.0
-30.0,2550.0,7,276.0
6.0,2555.0,8,201.0
75.0,2560.0,10,110.0
91.0,2565.0,8,101.0
9.0,2570.0,7,110.0
-9.0,2575.0,15,104.0
6.0,2580.0,8,118.0
-14.0,2585.0,13,134.0
-16.0,2590.0,11,165.0
-31.0,2595.0,8,158.0
7.0,2600.0,10,186.0
-28.0,2605.0,10,159.0
27.0,2610.0,11,173.0
-14.0,2615.0,16,230.0
-57.0,2620.0,11,273.0
-43.0,2625.0,11,289.0
-16.0,2630.0,13,342.0
-53.0,2635.0,12,310.0
32.0,2640.0,12,273.0
37.0,2645.0,13,193.0
80.0,2650.0,13,207.0
-14.0,2655.0,12,237.0
-30.0,2660.0,12,246.0
-9.0,2665.0,19,257.0
-11.0,2670.0,15,278.0
-21.0,2675.0,11,314.0
-36.0,2680.0,9,325.0
-11.0,2685.0,10,238.0
87.0,2690.0,14,226.0
12.0,2695.0,15,211.0
15.0,2700.0,10,241.0
-30.0,2705.0,11,248.0
-7.0,2710.0,10,226.0
22.0,2715.0,11,220.0
6.0,2720.0,18,234.0
-14.0,2725.0,20,281.0
-47.0,2730.0,12,285.0
-4.0,2735.0,14,285.0
0.0,2740.0,10,248.0
37.0,2745.0,14,207.0
41.0,2750.0,10,201.0
6.0,2755.0,18,235.0
-34.0,2760.0,13,257.0
-22.0,2765.0,12,247.0
10.0,2770.0,14,258.0
-11.0,2775.0,14,228.0
30.0,2780.0,14,266.0
-38.0,2785.0,15,265.0
1.0,2790.0,12,276.0
-11.0,2795.0,18,331.0
-55.0,2800.0,15,390.0
-59.0,2805.0,14,414.0
-24.0,2810.0,10,358.0
56.0,2815.0,17,249.0
109.0,2820.0,12,294.0
-45.0,2825.0,14,316.0
-22.0,2830.0,9,227.0
89.0,2835.0,11,227.0
0.0,2840.0,13,227.0
0.0,2845.0,20,263.0
-36.0,2850.0,10,265.0
-2.0,2855.0,11,302.0
-37.0,2860.0,9,220.0
82.0,2865.0,13,253.0
-33.0,2870.0,15,304.0
-51.0,2875.0,19,386.0
-82.0,2880.0,13,429.0
-43.0,2885.0,10,430.0
-1.0,2890.0,8,326.0
104.0,2895.0,12,228.0
98.0,2900.0,13,276.0
-48.0,2905.0,12,304.0
-28.0,2910.0,7,301.0
3.0,2915.0,11,321.0
-20.0,2920.0,7,206.0
115.0,2925.0,9,96.0
110.0,2930.0,12,151.0
-55.0,2935.0,13,162.0
-11.0,2940.0,7,132.0
30.0,2945.0,6,122.0
10.0,2950.0,10,145.0
-23.0,2955.0,9,170.0
-25.0,2960.0,7,163.0
7.0,2965.0,11,178.0
-15.0,2970.0,13,226.0
-48.0,2975.0,9,167.0
59.0,2980.0,9,114.0
53.0,2985.0,7,111.0
3.0,2990.0,7,123.0
-12.0,2995.0,11,142.0
-19.0,3000.0,5,128.0
14.0,3005.0,9,123.0
5.0,3010.0,13,182.0
-59.0,3015.0,11,156.0
26.0,3020.0,11,180.0
-24.0,3025.0,17,162.0
18.0,3030.0,10,192.0
-30.0,3035.0,10,193.0
-1.0,3040.0,10,202.0
-9.0,3045.0,14,250.0
-48.0,3050.0,10,206.0
44.0,3055.0,13,226.0
-20.0,3060.0,11,227.0
-1.0,3065.0,9,185.0
42.0,3070.0,13,165.0
20.0,3075.0,10,189.0
-24.0,3080.0,12,207.0
-18.0,3085.0,13,196.0
11.0,3090.0,14,200.0
-4.0,3095.0,12,162.0
38.0,3100.0,10,185.0
-23.0,3105.0,9,174.0
11.0,3110.0,9,184.0
-10.0,3115.0,17,189.0
-5.0,3120.0,14,233.0
-44.0,3125.0,13,260.0
-27.0,3130.0,9,216.0
44.0,3135.0,15,177.0
39.0,3140.0,12,230.0
-53.0,3145.0,11,243.0
-13.0,3150.0,10,203.0
40.0,3155.0,12,154.0
49.0,3160.0,7,168.0
-14.0,3165.0,9,184.0
-16.0,3170.0,9,194.0
-10.0,3175.0,12,128.0
66.0,3180.0,9,164.0
-36.0,3185.0,13,202.0
-38.0,3190.0,11,226.0
-24.0,3195.0,13,253.0
-27.0,3200.0,10,295.0
-42.0,3205.0,20,333.0
-38.0,3210.0,8,288.0
45.0,3215.0,11,242.0
46.0,3220.0,11,158.0
84.0,3225.0,12,189.0
-31.0,3230.0,10,195.0
-6.0,3235.0,17,225.0
-30.0,3240.0,13,260.0
-35.0,3245.0,9,249.0
11.0,3250.0,10,262.0
-13.0,3255.0,8,179.0
83.0,3260.0,16,184.0
-5.0,3265.0,15,174.0
10.0,3270.0,12,207.0
-33.0,3275.0,11,224.0
-17.0,3280.0,7,193.0
31.0,3285.0,10,169.0
24.0,3290.0,8,127.0
42.0,3295.0,15,143.0
-16.0,3300.0,10,148.0
-5.0,3305.0,12,191.0
-43.0,3310.0,10,212.0
-21.0,3315.0,8,170.0
42.0,3320.0,10,136.0
34.0,3325.0,14,133.0
3.0,3330.0,10,142.0
-9.0,3335.0,13,157.0
-15.0,3340.0,8,153.0
4.0,3345.0,6,113.0
40.0,3350.0,8,122.0
-9.0,3355.0,10,118.0
4.0,3360.0,7,124.0
-6.0,3365.0,12,158.0
-34.0,3370.0,9,194.0
-36.0,3375.0,7,207.0
-13.0,3380.0,8,209.0
-2.0,3385.0,13,150.0
59.0,3390.0,10,94.0
56.0,3395.0,8,115.0
-21.0,3400.0,7,118.0
-3.0,3405.0,9,151.0
-33.0,3410.0,6,135.0
16.0,3415.0,9,110.0
25.0,3420.0,7,117.0
-7.0,3425.0,7,126.0
-9.0,3430.0,8,154.0
-28.0,3435.0,6,159.0
-5.0,3440.0,11,188.0
-29.0,3445.0,12,148.0
40.0,3450.0,11,104.0
44.0,3455.0,8,109.0
-5.0,3460.0,6,87.0
22.0,3465.0,7,111.0
-24.0,3470.0,4,100.0
11.0,3475.0,9,56.0
44.0,3480.0,11,102.0
-46.0,3485.0,9,116.0
-14.0,3490.0,8,130.0
-14.0,3495.0,7,136.0
-6.0,3500.0,4,134.0
2.0,3505.0,12,141.0
-7.0,3510.0,14,195.0
-54.0,3515.0,9,225.0
-30.0,3520.0,8,229.0
-4.0,3525.0,9,251.0
-22.0,3530.0,6,170.0
81.0,3535.0,12,111.0
59.0,3540.0,8,119.0
-8.0,3545.0,11,150.0
-31.0,3550.0,7,165.0
-15.0,3555.0,4,138.0
27.0,3560.0,4,61.0
77.0,3565.0,15,68.0
-7.0,3570.0,7,82.0
-14.0,3575.0,6,85.0
-3.0,3580.0,4,70.0
15.0,3585.0,9,90.0
-20.0,3590.0,6,107.0
-17.0,3595.0,8,111.0
-4.0,3600.0,7,126.0
-15.0,3605.0,6,77.0
49.0,3610.0,10,118.0
-41.0,3615.0,11,173.0
-55.0,3620.0,12,198.0
-25.0,3625.0,13,217.0
-19.0,3630.0,10,208.0
9.0,3635.0,11,239.0
-31.0,3640.0,9,238.0
1.0,3645.0,8,158.0
80.0,3650.0,9,164.0
-6.0,3655.0,16,182.0
-18.0,3660.0,11,212.0
-30.0,3665.0,10,210.0
2.0,3670.0,10,243.0
-33.0,3675.0,9,189.0
54.0,3680.0,13,205.0
-16.0,3685.0,13,216.0
-11.0,3690.0,12,212.0
4.0,3695.0,10,240.0
-28.0,3700.0,8,236.0
4.0,3705.0,6,138.0
98.0,3710.0,11,108.0
30.0,3715.0,9,139.0
-31.0,3720.0,7,150.0
-11.0,3725.0,10,177.0
-27.0,3730.0,6,162.0
15.0,3735.0,7,127.0
35.0,3740.0,5,142.0
-15.0,3745.0,14,162.0
-20.0,3750.0,4,70.0
92.0,3755.0,6,49.0
21.0,3760.0,7,82.0
-33.0,3765.0,8,92.0
-10.0,3770.0,11,126.0
-34.0,3775.0,9,139.0
-13.0,3780.0,7,118.0
21.0,3785.0,8,138.0
-20.0,3790.0,9,182.0
-44.0,3795.0,5,137.0
45.0,3800.0,10,120.0
17.0,3805.0,11,123.0
-3.0,3810.0,10,134.0
-11.0,3815.0,10,121.0
13.0,3820.0,9,130.0
-9.0,3825.0,7,108.0
22.0,3830.0,7,124.0
-16.0,3835.0,15,173.0
-49.0,3840.0,10,190.0
-17.0,3845.0,11,236.0
-46.0,3850.0,8,233.0
3.0,3855.0,9,209.0
24.0,3860.0,11,257.0
-48.0,3865.0,11,276.0
-19.0,3870.0,10,274.0
2.0,3875.0,7,186.0
88.0,3880.0,10,72.0
114.0,3885.0,8,108.0
-36.0,3890.0,8,118.0
-10.0,3895.0,9,108.0
10.0,3900.0,11,127.0
-19.0,3905.0,10,156.0
-29.0,3910.0,10,166.0
-10.0,3915.0,7,116.0
50.0,3920.0,10,101.0
15.0,3925.0,20,129.0
-28.0,3930.0,10,163.0
-34.0,3935.0,5,146.0
17.0,3940.0,10,143.0
3.0,3945.0,12,171.0
-28.0,3950.0,8,161.0
10.0,3955.0,12,177.0
-16.0,3960.0,10,126.0
51.0,3965.0,14,150.0
-24.0,3970.0,9,162.0
-12.0,3975.0,12,178.0
-16.0,3980.0,11,211.0
-33.0,3985.0,12,200.0
11.0,3990.0,10,221.0
-21.0,3995.0,7,164.0
57.0,4000.0,7,90.0
74.0,4005.0,11,138.0
-48.0,4010.0,11,135.0
3.0,4015.0,16,149.0
-14.0,4020.0,12,167.0
-18.0,4025.0,9,140.0
27.0,4030.0,6,116.0
24.0,4035.0,11,132.0
-16.0,4040.0,13,195.0
-63.0,4045.0,13,209.0
-14.0,4050.0,9,188.0
21.0,4055.0,11,209.0
-21.0,4060.0,9,185.0
24.0,4065.0,13,197.0
-12.0,4070.0,10,150.0
47.0,4075.0,15,177.0
-27.0,4080.0,10,207.0
-30.0,4085.0,9,181.0
26.0,4090.0,8,140.0
41.0,4095.0,9,88.0
52.0,4100.0,11,126.0
-38.0,4105.0,16,144.0
-18.0,4110.0,7,134.0
10.0,4115.0,7,114.0
20.0,4120.0,13,146.0
-32.0,4125.0,11,187.0
-41.0,4130.0,8,193.0
-6.0,4135.0,12,217.0
-24.0,4140.0,7,201.0
16.0,4145.0,8,129.0
72.0,4150.0,8,132.0
-3.0,4155.0,9,149.0
-17.0,4160.0,10,171.0
-22.0,4165.0,13,179.0
-8.0,4170.0,11,225.0
-46.0,4175.0,8,177.0
48.0,4180.0,10,190.0
-13.0,4185.0,11,223.0
-33.0,4190.0,8,181.0
42.0,4195.0,14,198.0
-17.0,4200.0,9,199.0
-1.0,4205.0,11,239.0
-40.0,4210.0,8,190.0
49.0,4215.0,11,210.0
-20.0,4220.0,7,216.0
-6.0,4225.0,13,221.0
-5.0,4230.0,11,269.0
-48.0,4235.0,9,282.0
-13.0,4240.0,7,283.0
-1.0,4245.0,5,176.0
107.0,4250.0,10,184.0
-8.0,4255.0,10,225.0
-41.0,4260.0,9,246.0
-21.0,4265.0,10,167.0
79.0,4270.0,11,173.0
-6.0,4275.0,14,197.0
-24.0,4280.0,12,235.0
-38.0,4285.0,18,237.0
-2.0,4290.0,9,179.0
58.0,4295.0,11,151.0
28.0,4300.0,11,182.0
-31.0,4305.0,12,201.0
-19.0,4310.0,9,196.0
5.0,4315.0,15,215.0
-19.0,4320.0,11,251.0
-36.0,4325.0,9,274.0
-23.0,4330.0,8,191.0
83.0,4335.0,11,185.0
6.0,4340.0,18,260.0
-75.0,4345.0,17,245.0
15.0,4350.0,12,274.0
-29.0,4355.0,13,282.0
-8.0,4360.0,11,255.0
27.0,4365.0,11,239.0
16.0,4370.0,15,224.0
15.0,4375.0,22,262.0
-38.0,4380.0,13,273.0
-11.0,4385.0,13,249.0
24.0,4390.0,13,292.0
-43.0,4395.0,16,332.0
-40.0,4400.0,14,351.0
-19.0,4405.0,19,341.0
10.0,4410.0,19,395.0
-54.0,4415.0,16,449.0
-54.0,4420.0,13,409.0
40.0,4425.0,15,311.0
98.0,4430.0,17,370.0
-59.0,4435.0,17,425.0
-55.0,4440.0,13,433.0
-8.0,4445.0,20,433.0
0.0,4450.0,17,373.0
60.0,4455.0,17,415.0
-42.0,4460.0,15,442.0
-27.0,4465.0,23,473.0
-31.0,4470.0,14,433.0
40.0,4475.0,15,338.0
95.0,4480.0,18,383.0
-45.0,4485.0,18,441.0
-58.0,4490.0,10,358.0
83.0,4495.0,17,355.0
3.0,4500.0,16,328.0
27.0,4505.0,14,351.0
-23.0,4510.0,12,320.0
31.0,4515.0,11,313.0
7.0,4520.0,12,248.0
65.0,4525.0,18,258.0
-10.0,4530.0,16,259.0
-1.0,4535.0,13,299.0
