reward,step_time,total_stopped,total_wait_time
15.0,1090.0,22,422.0
70.0,1095.0,18,416.0
6.0,1100.0,17,390.0
26.0,1105.0,14,354.0
36.0,1110.0,17,336.0
18.0,1115.0,16,355.0
-19.0,1120.0,14,370.0
-15.0,1125.0,15,366.0
4.0,1130.0,13,351.0
15.0,1135.0,23,352.0
-1.0,1140.0,15,333.0
19.0,1145.0,13,373.0
-40.0,1150.0,16,349.0
24.0,1155.0,18,390.0
-41.0,1160.0,20,424.0
-34.0,1165.0,15,422.0
2.0,1170.0,17,439.0
-17.0,1175.0,18,436.0
3.0,1180.0,19,429.0
7.0,1185.0,19,465.0
-36.0,1190.0,17,414.0
51.0,1195.0,14,291.0
123.0,1200.0,14,301.0
-10.0,1205.0,14,243.0
58.0,1210.0,16,292.0
-49.0,1215.0,13,302.0
-10.0,1220.0,11,249.0
53.0,1225.0,25,302.0
-53.0,1230.0,11,270.0
32.0,1235.0,12,208.0
62.0,1240.0,9,216.0
-8.0,1245.0,13,216.0
0.0,1250.0,11,181.0
35.0,1255.0,12,172.0
9.0,1260.0,13,193.0
-21.0,1265.0,13,217.0
-24.0,1270.0,11,230.0
-13.0,1275.0,6,178.0
52.0,1280.0,13,138.0
40.0,1285.0,9,147.0
-9.0,1290.0,11,188.0
-41.0,1295.0,8,170.0
18.0,1300.0,8,120.0
50.0,1305.0,10,130.0
-10.0,1310.0,12,187.0
-57.0,1315.0,21,236.0
-49.0,1320.0,13,281.0
-45.0,1325.0,10,255.0
26.0,1330.0,7,172.0
83.0,1335.0,11,160.0
12.0,1340.0,15,174.0
-14.0,1345.0,10,192.0
-18.0,1350.0,14,198.0
-6.0,1355.0,10,203.0
-5.0,1360.0,12,174.0
29.0,1365.0,10,211.0
-37.0,1370.0,16,289.0
-78.0,1375.0,11,257.0
32.0,1380.0,12,215.0
42.0,1385.0,9,204.0
11.0,1390.0,11,183.0
21.0,1395.0,8,136.0
47.0,1400.0,9,106.0
30.0,1405.0,23,168.0
-62.0,1410.0,15,243.0
-75.0,1415.0,12,256.0
-13.0,1420.0,12,264.0
-8.0,1425.0,16,287.0
-23.0,1430.0,14,294.0
-7.0,1435.0,11,266.0
28.0,1440.0,17,312.0
-46.0,1445.0,11,273.0
39.0,1450.0,14,196.0
77.0,1455.0,12,239.0
-43.0,1460.0,12,253.0
-14.0,1465.0,9,221.0
32.0,1470.0,7,161.0
60.0,1475.0,11,116.0
45.0,1480.0,9,119.0
-3.0,1485.0,10,111.0
8.0,1490.0,10,154.0
-43.0,1495.0,18,156.0
-2.0,1500.0,9,138.0
18.0,1505.0,9,128.0
10.0,1510.0,13,151.0
-23.0,1515.0,8,138.0
13.0,1520.0,12,135.0
3.0,1525.0,12,195.0
-60.0,1530.0,12,198.0
-3.0,1535.0,10,163.0
35.0,1540.0,10,140.0
23.0,1545.0,5,73.0
67.0,1550.0,12,111.0
-38.0,1555.0,7,107.0
4.0,1560.0,10,142.0
-35.0,1565.0,14,200.0
-58.0,1570.0,10,210.0
-10.0,1575.0,10,181.0
29.0,1580.0,10,216.0
-35.0,1585.0,17,231.0
-15.0,1590.0,7,178.0
53.0,1595.0,12,129.0
49.0,1600.0,7,135.0
-6.0,1605.0,12,143.0
-8.0,1610.0,11,142.0
1.0,1615.0,12,188.0
-46.0,1620.0,12,186.0
2.0,1625.0,9,159.0
27.0,1630.0,11,135.0
24.0,1635.0,8,128.0
7.0,1640.0,8,124.0
4.0,1645.0,7,92.0
32.0,1650.0,8,123.0
-31.0,1655.0,5,105.0
18.0,1660.0,8,92.0
13.0,1665.0,8,76.0
16.0,1670.0,9,105.0
-29.0,1675.0,16,119.0
-14.0,1680.0,9,117.0
2.0,1685.0,9,140.0
-23.0,1690.0,10,176.0
-36.0,1695.0,9,179.0
-3.0,1700.0,6,131.0
48.0,1705.0,7,114.0
17.0,1710.0,15,139.0
-25.0,1715.0,15,214.0
-75.0,1720.0,23,304.0
-90.0,1725.0,15,329.0
-25.0,1730.0,15,320.0
9.0,1735.0,17,348.0
-28.0,1740.0,11,335.0
13.0,1745.0,12,313.0
22.0,1750.0,14,255.0
58.0,1755.0,16,279.0
-24.0,1760.0,14,275.0
4.0,1765.0,28,290.0
-15.0,1770.0,20,390.0
-100.0,1775.0,18,442.0
-52.0,1780.0,18,454.0
-12.0,1785.0,16,404.0
50.0,1790.0,13,369.0
35.0,1795.0,12,274.0
95.0,1800.0,13,250.0
24.0,1805.0,15,285.0
-35.0,1810.0,16,273.0
12.0,1815.0,13,258.0
15.0,1820.0,14,266.0
-8.0,1825.0,12,254.0
12.0,1830.0,9,218.0
36.0,1835.0,16,195.0
23.0,1840.0,12,213.0
-18.0,1845.0,12,206.0
7.0,1850.0,9,197.0
9.0,1855.0,18,178.0
19.0,1860.0,14,203.0
-25.0,1865.0,13,233.0
-30.0,1870.0,11,228.0
5.0,1875.0,12,222.0
6.0,1880.0,9,201.0
21.0,1885.0,17,234.0
-33.0,1890.0,18,267.0
-33.0,1895.0,14,255.0
12.0,1900.0,16,256.0
-1.0,1905.0,13,239.0
17.0,1910.0,15,281.0
