reward,step_time,total_stopped,total_wait_time
31.0,1370.0,19,485.0
19.0,1375.0,20,475.0
10.0,1380.0,24,469.0
6.0,1385.0,24,520.0
-51.0,1390.0,22,545.0
-25.0,1395.0,20,541.0
4.0,1400.0,17,484.0
57.0,1405.0,25,450.0
34.0,1410.0,20,380.0
70.0,1415.0,18,411.0
-31.0,1420.0,21,432.0
-21.0,1425.0,17,443.0
-11.0,1430.0,16,408.0
35.0,1435.0,13,345.0
63.0,1440.0,19,305.0
40.0,1445.0,16,312.0
-7.0,1450.0,21,351.0
-39.0,1455.0,16,375.0
-24.0,1460.0,16,384.0
-9.0,1465.0,13,340.0
44.0,1470.0,9,269.0
71.0,1475.0,17,216.0
53.0,1480.0,14,223.0
-7.0,1485.0,17,235.0
-12.0,1490.0,11,245.0
-10.0,1495.0,21,238.0
7.0,1500.0,9,202.0
36.0,1505.0,9,131.0
71.0,1510.0,11,144.0
-13.0,1515.0,10,154.0
-10.0,1520.0,11,158.0
-4.0,1525.0,7,159.0
-1.0,1530.0,11,123.0
36.0,1535.0,11,164.0
-41.0,1540.0,11,167.0
-3.0,1545.0,10,197.0
-30.0,1550.0,10,178.0
19.0,1555.0,11,145.0
33.0,1560.0,6,135.0
10.0,1565.0,8,131.0
4.0,1570.0,11,145.0
-14.0,1575.0,8,135.0
10.0,1580.0,8,115.0
20.0,1585.0,19,119.0
-4.0,1590.0,14,161.0
-42.0,1595.0,9,187.0
-26.0,1600.0,12,185.0
2.0,1605.0,9,163.0
22.0,1610.0,13,165.0
-2.0,1615.0,7,155.0
10.0,1620.0,11,108.0
47.0,1625.0,11,149.0
-41.0,1630.0,10,158.0
-9.0,1635.0,8,149.0
9.0,1640.0,9,125.0
24.0,1645.0,9,124.0
1.0,1650.0,10,131.0
-7.0,1655.0,11,145.0
-14.0,1660.0,13,178.0
-33.0,1665.0,11,186.0
-8.0,1670.0,10,178.0
8.0,1675.0,23,194.0
-16.0,1680.0,15,233.0
-39.0,1685.0,14,251.0
-18.0,1690.0,13,245.0
6.0,1695.0,15,273.0
-28.0,1700.0,16,278.0
-5.0,1705.0,12,265.0
13.0,1710.0,17,299.0
-34.0,1715.0,18,341.0
-42.0,1720.0,19,353.0
-12.0,1725.0,13,374.0
-21.0,1730.0,14,356.0
18.0,1735.0,17,310.0
46.0,1740.0,15,330.0
-20.0,1745.0,15,320.0
10.0,1750.0,13,288.0
32.0,1755.0,15,289.0
-1.0,1760.0,16,289.0
0.0,1765.0,25,326.0
-37.0,1770.0,16,347.0
-21.0,1775.0,12,299.0
48.0,1780.0,15,231.0
68.0,1785.0,14,222.0
9.0,1790.0,15,242.0
-20.0,1795.0,13,237.0
5.0,1800.0,19,301.0
-64.0,1805.0,13,324.0
-23.0,1810.0,16,303.0
21.0,1815.0,13,351.0
-48.0,1820.0,14,327.0
24.0,1825.0,11,274.0
53.0,1830.0,10,236.0
38.0,1835.0,12,167.0
69.0,1840.0,10,161.0
6.0,1845.0,10,134.0
27.0,1850.0,10,172.0
-38.0,1855.0,22,239.0
-67.0,1860.0,11,256.0
-17.0,1865.0,9,221.0
35.0,1870.0,13,194.0
27.0,1875.0,11,205.0
-11.0,1880.0,11,186.0
19.0,1885.0,11,225.0
-39.0,1890.0,12,200.0
25.0,1895.0,8,194.0
6.0,1900.0,15,171.0
23.0,1905.0,11,152.0
19.0,1910.0,14,169.0
-17.0,1915.0,14,191.0
-22.0,1920.0,15,252.0
-61.0,1925.0,12,254.0
-2.0,1930.0,13,229.0
25.0,1935.0,12,210.0
19.0,1940.0,8,152.0
58.0,1945.0,22,177.0
-25.0,1950.0,9,176.0
1.0,1955.0,12,200.0
-24.0,1960.0,8,190.0
10.0,1965.0,11,168.0
22.0,1970.0,9,135.0
33.0,1975.0,9,110.0
25.0,1980.0,14,165.0
-55.0,1985.0,15,240.0
-75.0,1990.0,16,252.0
-12.0,1995.0,10,214.0
38.0,2000.0,12,213.0
1.0,2005.0,11,198.0
15.0,2010.0,7,150.0
48.0,2015.0,13,116.0
34.0,2020.0,11,158.0
-42.0,2025.0,13,203.0
-45.0,2030.0,8,204.0
-1.0,2035.0,19,173.0
31.0,2040.0,9,146.0
27.0,2045.0,14,143.0
3.0,2050.0,14,209.0
-66.0,2055.0,14,236.0
-27.0,2060.0,14,257.0
-21.0,2065.0,9,245.0
12.0,2070.0,16,220.0
25.0,2075.0,12,221.0
-1.0,2080.0,15,205.0
16.0,2085.0,9,175.0
30.0,2090.0,14,210.0
-35.0,2095.0,14,253.0
-43.0,2100.0,15,268.0
-15.0,2105.0,16,302.0
-34.0,2110.0,16,302.0
0.0,2115.0,19,308.0
-6.0,2120.0,15,331.0
-23.0,2125.0,25,320.0
11.0,2130.0,15,311.0
9.0,2135.0,16,312.0
-1.0,2140.0,14,273.0
39.0,2145.0,15,296.0
-23.0,2150.0,17,322.0
-26.0,2155.0,14,317.0
5.0,2160.0,21,329.0
-12.0,2165.0,15,330.0
-1.0,2170.0,18,342.0
-12.0,2175.0,13,318.0
24.0,2180.0,14,335.0
-17.0,2185.0,15,301.0
34.0,2190.0,12,268.0
33.0,2195.0,16,276.0
-8.0,2200.0,17,304.0
-28.0,2205.0,15,302.0
2.0,2210.0,14,329.0
-27.0,2215.0,25,341.0
-12.0,2220.0,21,384.0
-43.0,2225.0,17,394.0
-10.0,2230.0,16,419.0
-25.0,2235.0,18,426.0
-7.0,2240.0,16,431.0
-5.0,2245.0,14,340.0
91.0,2250.0,16,354.0
-14.0,2255.0,18,387.0
-33.0,2260.0,19,358.0
29.0,2265.0,16,293.0
65.0,2270.0,19,332.0
-39.0,2275.0,14,379.0
-47.0,2280.0,16,366.0
13.0,2285.0,21,403.0
-37.0,2290.0,19,410.0
-7.0,2295.0,17,415.0
-5.0,2300.0,18,421.0
-6.0,2305.0,30,463.0
-42.0,2310.0,22,464.0
-1.0,2315.0,20,514.0
-50.0,2320.0,22,525.0
-11.0,2325.0,22,537.0
-12.0,2330.0,22,536.0
1.0,2335.0,21,578.0
-42.0,2340.0,22,602.0
-24.0,2345.0,21,639.0
-37.0,2350.0,26,685.0
-46.0,2355.0,26,699.0
-14.0,2360.0,27,702.0
-3.0,2365.0,28,660.0
42.0,2370.0,25,675.0
-15.0,2375.0,23,635.0
40.0,2380.0,20,625.0
10.0,2385.0,22,664.0
-39.0,2390.0,22,704.0
-40.0,2395.0,34,737.0
-33.0,2400.0,26,748.0
-11.0,2405.0,28,697.0
51.0,2410.0,31,750.0
-53.0,2415.0,25,740.0
10.0,2420.0,22,682.0
58.0,2425.0,24,624.0
58.0,2430.0,27,661.0
-37.0,2435.0,24,642.0
19.0,2440.0,24,655.0
-13.0,2445.0,23,674.0
-19.0,2450.0,26,691.0
-17.0,2455.0,24,717.0
-26.0,2460.0,24,751.0
-34.0,2465.0,28,736.0
15.0,2470.0,24,751.0
-15.0,2475.0,26,773.0
-22.0,2480.0,28,828.0
-55.0,2485.0,35,894.0
-66.0,2490.0,25,918.0
-24.0,2495.0,25,912.0
6.0,2500.0,30,952.0
-40.0,2505.0,28,886.0
66.0,2510.0,25,896.0
-10.0,2515.0,26,893.0
3.0,2520.0,33,933.0
-40.0,2525.0,33,1005.0
-72.0,2530.0,36,1020.0
-15.0,2535.0,31,1035.0
-15.0,2540.0,27,1036.0
-1.0,2545.0,26,998.0
38.0,2550.0,29,929.0
69.0,2555.0,32,919.0
10.0,2560.0,31,871.0
48.0,2565.0,28,911.0
-40.0,2570.0,23,922.0
-11.0,2575.0,33,859.0
63.0,2580.0,27,857.0
2.0,2585.0,22,820.0
37.0,2590.0,26,808.0
12.0,2595.0,29,791.0
17.0,2600.0,28,794.0
-3.0,2605.0,24,815.0
-21.0,2610.0,25,780.0
35.0,2615.0,22,745.0
35.0,2620.0,22,708.0
37.0,2625.0,23,663.0
45.0,2630.0,22,705.0
-42.0,2635.0,25,730.0
-25.0,2640.0,23,740.0
-10.0,2645.0,26,734.0
6.0,2650.0,24,674.0
60.0,2655.0,25,702.0
-28.0,2660.0,20,638.0
64.0,2665.0,28,633.0
5.0,2670.0,25,641.0
-8.0,2675.0,25,686.0
-45.0,2680.0,21,643.0
43.0,2685.0,19,615.0
28.0,2690.0,18,579.0
36.0,2695.0,15,533.0
46.0,2700.0,17,560.0
-27.0,2705.0,23,606.0
-46.0,2710.0,24,603.0
3.0,2715.0,22,554.0
49.0,2720.0,23,595.0
-41.0,2725.0,18,577.0
18.0,2730.0,17,551.0
26.0,2735.0,22,491.0
60.0,2740.0,20,539.0
-48.0,2745.0,17,551.0
-12.0,2750.0,20,565.0
-14.0,2755.0,31,565.0
0.0,2760.0,21,552.0
13.0,2765.0,18,528.0
24.0,2770.0,23,557.0
-29.0,2775.0,20,565.0
-8.0,2780.0,20,563.0
2.0,2785.0,22,570.0
-7.0,2790.0,24,602.0
-32.0,2795.0,17,591.0
11.0,2800.0,23,540.0
51.0,2805.0,24,558.0
-18.0,2810.0,21,511.0
47.0,2815.0,16,513.0
-2.0,2820.0,21,543.0
-30.0,2825.0,22,545.0
-2.0,2830.0,20,479.0
66.0,2835.0,18,504.0
-25.0,2840.0,17,472.0
32.0,2845.0,25,462.0
10.0,2850.0,17,455.0
7.0,2855.0,19,522.0
-67.0,2860.0,15,479.0
43.0,2865.0,17,393.0
86.0,2870.0,16,369.0
24.0,2875.0,10,346.0
23.0,2880.0,18,329.0
17.0,2885.0,17,347.0
-18.0,2890.0,19,317.0
30.0,2895.0,11,289.0
28.0,2900.0,14,268.0
21.0,2905.0,14,255.0
13.0,2910.0,14,288.0
-33.0,2915.0,18,323.0
-35.0,2920.0,14,328.0
-5.0,2925.0,17,354.0
-26.0,2930.0,14,369.0
-15.0,2935.0,28,381.0
-12.0,2940.0,22,406.0
-25.0,2945.0,20,467.0
-61.0,2950.0,14,475.0
-8.0,2955.0,17,407.0
68.0,2960.0,16,416.0
-9.0,2965.0,16,421.0
-5.0,2970.0,22,452.0
-31.0,2975.0,17,441.0
11.0,2980.0,22,347.0
94.0,2985.0,16,362.0
-15.0,2990.0,16,340.0
22.0,2995.0,13,302.0
38.0,3000.0,17,276.0
26.0,3005.0,19,320.0
-44.0,3010.0,14,351.0
-31.0,3015.0,16,356.0
-5.0,3020.0,14,367.0
-11.0,3025.0,23,360.0
7.0,3030.0,15,354.0
6.0,3035.0,20,342.0
12.0,3040.0,18,386.0
-44.0,3045.0,17,407.0
-21.0,3050.0,15,369.0
38.0,3055.0,13,358.0
11.0,3060.0,15,322.0
36.0,3065.0,13,315.0
7.0,3070.0,20,312.0
3.0,3075.0,15,316.0
-4.0,3080.0,16,345.0
-29.0,3085.0,16,368.0
-23.0,3090.0,17,381.0
-13.0,3095.0,20,379.0
2.0,3100.0,17,375.0
4.0,3105.0,16,347.0
28.0,3110.0,14,343.0
4.0,3115.0,28,392.0
-49.0,3120.0,18,435.0
-43.0,3125.0,20,451.0
-16.0,3130.0,22,493.0
-42.0,3135.0,22,516.0
-23.0,3140.0,19,541.0
-25.0,3145.0,17,519.0
22.0,3150.0,20,509.0
10.0,3155.0,22,479.0
30.0,3160.0,25,481.0
-2.0,3165.0,18,522.0
-41.0,3170.0,22,559.0
-37.0,3175.0,19,551.0
8.0,3180.0,16,494.0
57.0,3185.0,22,477.0
17.0,3190.0,17,464.0
13.0,3195.0,19,399.0
65.0,3200.0,21,462.0
-63.0,3205.0,28,502.0
-40.0,3210.0,13,474.0
28.0,3215.0,18,416.0
58.0,3220.0,19,434.0
-18.0,3225.0,18,425.0
9.0,3230.0,15,413.0
12.0,3235.0,14,358.0
55.0,3240.0,18,350.0
8.0,3245.0,17,361.0
-11.0,3250.0,20,405.0
-44.0,3255.0,13,411.0
-6.0,3260.0,13,380.0
31.0,3265.0,17,374.0
6.0,3270.0,19,402.0
-28.0,3275.0,20,419.0
-17.0,3280.0,17,406.0
13.0,3285.0,15,359.0
47.0,3290.0,17,297.0
62.0,3295.0,26,310.0
-13.0,3300.0,14,282.0
28.0,3305.0,12,272.0
10.0,3310.0,15,265.0
7.0,3315.0,18,312.0
-47.0,3320.0,16,341.0
-29.0,3325.0,13,336.0
5.0,3330.0,14,287.0
49.0,3335.0,15,244.0
43.0,3340.0,17,225.0
19.0,3345.0,12,239.0
-14.0,3350.0,14,244.0
-5.0,3355.0,18,271.0
-27.0,3360.0,15,266.0
5.0,3365.0,19,278.0
-12.0,3370.0,17,284.0
-6.0,3375.0,15,304.0
-20.0,3380.0,15,339.0
-35.0,3385.0,26,364.0
-25.0,3390.0,15,339.0
25.0,3395.0,14,346.0
-7.0,3400.0,23,392.0
-46.0,3405.0,19,414.0
-22.0,3410.0,19,404.0
10.0,3415.0,13,387.0
17.0,3420.0,12,376.0
11.0,3425.0,14,336.0
40.0,3430.0,16,292.0
44.0,3435.0,12,216.0
76.0,3440.0,13,239.0
-23.0,3445.0,15,243.0
-4.0,3450.0,16,300.0
-57.0,3455.0,18,323.0
-23.0,3460.0,18,352.0
-29.0,3465.0,17,384.0
-32.0,3470.0,19,380.0
4.0,3475.0,30,426.0
-46.0,3480.0,19,424.0
2.0,3485.0,17,403.0
21.0,3490.0,21,432.0
-29.0,3495.0,19,427.0
5.0,3500.0,18,409.0
18.0,3505.0,19,398.0
11.0,3510.0,22,438.0
-40.0,3515.0,18,441.0
-3.0,3520.0,20,423.0
18.0,3525.0,16,424.0
-1.0,3530.0,19,411.0
13.0,3535.0,20,449.0
-38.0,3540.0,16,441.0
8.0,3545.0,16,446.0
-5.0,3550.0,18,438.0
8.0,3555.0,16,407.0
31.0,3560.0,17,379.0
28.0,3565.0,25,354.0
25.0,3570.0,17,323.0
31.0,3575.0,13,314.0
9.0,3580.0,10,297.0
17.0,3585.0,14,270.0
27.0,3590.0,13,247.0
23.0,3595.0,11,183.0
64.0,3600.0,16,235.0
-52.0,3605.0,12,237.0
-2.0,3610.0,16,265.0
-28.0,3615.0,11,267.0
-2.0,3620.0,12,264.0
3.0,3625.0,12,235.0
29.0,3630.0,14,205.0
30.0,3635.0,14,216.0
-11.0,3640.0,14,234.0
-18.0,3645.0,11,218.0
16.0,3650.0,11,220.0
-2.0,3655.0,23,215.0
5.0,3660.0,12,238.0
-23.0,3665.0,13,275.0
-37.0,3670.0,8,244.0
31.0,3675.0,13,212.0
32.0,3680.0,8,180.0
32.0,3685.0,9,155.0
25.0,3690.0,8,133.0
22.0,3695.0,8,90.0
43.0,3700.0,13,128.0
-38.0,3705.0,5,106.0
22.0,3710.0,10,104.0
2.0,3715.0,9,104.0
0.0,3720.0,10,99.0
5.0,3725.0,13,131.0
-32.0,3730.0,8,148.0
-17.0,3735.0,7,148.0
0.0,3740.0,8,134.0
14.0,3745.0,19,142.0
-8.0,3750.0,9,147.0
-5.0,3755.0,12,169.0
-22.0,3760.0,11,179.0
-10.0,3765.0,14,208.0
-29.0,3770.0,11,195.0
13.0,3775.0,13,192.0
3.0,3780.0,12,214.0
-22.0,3785.0,12,216.0
-2.0,3790.0,12,186.0
30.0,3795.0,10,160.0
26.0,3800.0,17,234.0
-74.0,3805.0,12,237.0
-3.0,3810.0,7,242.0
-5.0,3815.0,14,261.0
-19.0,3820.0,10,259.0
2.0,3825.0,9,223.0
36.0,3830.0,5,167.0
56.0,3835.0,18,178.0
-11.0,3840.0,14,243.0
-65.0,3845.0,10,223.0
20.0,3850.0,12,211.0
12.0,3855.0,11,215.0
-4.0,3860.0,8,194.0
21.0,3865.0,10,174.0
20.0,3870.0,12,161.0
13.0,3875.0,10,144.0
17.0,3880.0,14,175.0
-31.0,3885.0,12,235.0
-60.0,3890.0,12,235.0
0.0,3895.0,13,252.0
-17.0,3900.0,9,236.0
16.0,3905.0,11,231.0
5.0,3910.0,9,206.0
25.0,3915.0,9,124.0
82.0,3920.0,4,92.0
32.0,3925.0,17,92.0
0.0,3930.0,10,121.0
-29.0,3935.0,10,123.0
-2.0,3940.0,12,153.0
-30.0,3945.0,9,166.0
-13.0,3950.0,9,143.0
23.0,3955.0,9,164.0
-21.0,3960.0,9,166.0
-2.0,3965.0,9,154.0
12.0,3970.0,13,119.0
35.0,3975.0,10,134.0
-15.0,3980.0,12,157.0
-23.0,3985.0,11,183.0
-26.0,3990.0,9,171.0
12.0,3995.0,12,171.0
0.0,4000.0,8,191.0
-20.0,4005.0,8,149.0
42.0,4010.0,10,126.0
23.0,4015.0,18,133.0
-7.0,4020.0,10,133.0
0.0,4025.0,7,117.0
16.0,4030.0,6,81.0
36.0,4035.0,11,120.0
-39.0,4040.0,12,177.0
-57.0,4045.0,9,174.0
3.0,4050.0,13,177.0
-3.0,4055.0,10,187.0
-10.0,4060.0,15,170.0
17.0,4065.0,13,201.0
-31.0,4070.0,11,203.0
-2.0,4075.0,11,211.0
-8.0,4080.0,12,217.0
-6.0,4085.0,12,196.0
21.0,4090.0,13,195.0
1.0,4095.0,10,178.0
17.0,4100.0,8,180.0
-2.0,4105.0,22,181.0
-1.0,4110.0,10,198.0
-17.0,4115.0,11,209.0
-11.0,4120.0,10,174.0
35.0,4125.0,13,139.0
35.0,4130.0,13,156.0
-17.0,4135.0,14,213.0
-57.0,4140.0,12,240.0
-27.0,4145.0,10,223.0
17.0,4150.0,14,164.0
59.0,4155.0,7,159.0
5.0,4160.0,15,161.0
-2.0,4165.0,9,138.0
23.0,4170.0,12,134.0
4.0,4175.0,9,141.0
-7.0,4180.0,12,143.0
-2.0,4185.0,8,153.0
-10.0,4190.0,6,128.0
25.0,4195.0,16,93.0
35.0,4200.0,8,91.0
2.0,4205.0,9,76.0
15.0,4210.0,8,92.0
-16.0,4215.0,7,101.0
-9.0,4220.0,9,111.0
-10.0,4225.0,3,88.0
23.0,4230.0,6,48.0
40.0,4235.0,8,81.0
-33.0,4240.0,8,66.0
15.0,4245.0,7,82.0
-16.0,4250.0,11,134.0
-52.0,4255.0,7,134.0
0.0,4260.0,9,161.0
-27.0,4265.0,8,138.0
23.0,4270.0,9,92.0
46.0,4275.0,5,82.0
10.0,4280.0,6,74.0
8.0,4285.0,19,102.0
-28.0,4290.0,9,108.0
-6.0,4295.0,11,104.0
4.0,4300.0,13,140.0
-36.0,4305.0,11,167.0
-27.0,4310.0,11,172.0
-5.0,4315.0,8,175.0
-3.0,4320.0,12,152.0
23.0,4325.0,12,200.0
-48.0,4330.0,11,176.0
24.0,4335.0,9,181.0
-5.0,4340.0,12,193.0
-12.0,4345.0,8,171.0
22.0,4350.0,11,163.0
8.0,4355.0,12,188.0
-25.0,4360.0,10,168.0
20.0,4365.0,13,173.0
-5.0,4370.0,9,182.0
-9.0,4375.0,22,184.0
-2.0,4380.0,10,188.0
-4.0,4385.0,11,157.0
31.0,4390.0,8,179.0
-22.0,4395.0,15,223.0
-44.0,4400.0,12,205.0
18.0,4405.0,14,204.0
1.0,4410.0,15,231.0
-27.0,4415.0,12,233.0
-2.0,4420.0,14,187.0
46.0,4425.0,12,232.0
-45.0,4430.0,14,258.0
-26.0,4435.0,13,255.0
3.0,4440.0,17,277.0
-22.0,4445.0,17,294.0
-17.0,4450.0,17,316.0
-22.0,4455.0,16,290.0
26.0,4460.0,12,294.0
-4.0,4465.0,23,235.0
59.0,4470.0,11,214.0
21.0,4475.0,15,248.0
-34.0,4480.0,14,269.0
-21.0,4485.0,14,271.0
-2.0,4490.0,14,294.0
-23.0,4495.0,12,292.0
2.0,4500.0,14,258.0
34.0,4505.0,15,232.0
26.0,4510.0,17,228.0
4.0,4515.0,11,252.0
-24.0,4520.0,15,268.0
-16.0,4525.0,17,267.0
1.0,4530.0,13,273.0
-6.0,4535.0,16,284.0
-11.0,4540.0,15,289.0
-5.0,4545.0,12,287.0
2.0,4550.0,14,283.0
4.0,4555.0,27,285.0
