reward,step_time,total_stopped,total_wait_time
-4.0,1990.0,20,314.0
-9.0,1995.0,15,343.0
-29.0,2000.0,19,353.0
-10.0,2005.0,17,357.0
-4.0,2010.0,17,369.0
-12.0,2015.0,18,430.0
-61.0,2020.0,20,477.0
-47.0,2025.0,22,516.0
-39.0,2030.0,19,586.0
-70.0,2035.0,31,588.0
-2.0,2040.0,18,503.0
85.0,2045.0,16,480.0
23.0,2050.0,22,533.0
-53.0,2055.0,25,578.0
-45.0,2060.0,27,692.0
-114.0,2065.0,22,703.0
-11.0,2070.0,19,694.0
9.0,2075.0,17,628.0
66.0,2080.0,22,593.0
35.0,2085.0,14,565.0
28.0,2090.0,21,521.0
44.0,2095.0,18,454.0
67.0,2100.0,18,348.0
106.0,2105.0,22,370.0
-22.0,2110.0,16,399.0
-29.0,2115.0,14,374.0
25.0,2120.0,14,393.0
-19.0,2125.0,22,374.0
19.0,2130.0,11,252.0
122.0,2135.0,10,219.0
33.0,2140.0,14,166.0
53.0,2145.0,14,204.0
-38.0,2150.0,15,233.0
-29.0,2155.0,13,244.0
-11.0,2160.0,15,295.0
-51.0,2165.0,15,295.0
0.0,2170.0,15,233.0
62.0,2175.0,10,258.0
-25.0,2180.0,17,311.0
-53.0,2185.0,18,398.0
-87.0,2190.0,13,406.0
-8.0,2195.0,14,371.0
35.0,2200.0,9,338.0
33.0,2205.0,10,274.0
64.0,2210.0,9,179.0
95.0,2215.0,19,171.0
8.0,2220.0,11,195.0
-24.0,2225.0,16,252.0
-57.0,2230.0,20,337.0
-85.0,2235.0,22,447.0
-110.0,2240.0,20,490.0
-43.0,2245.0,14,477.0
13.0,2250.0,19,401.0
76.0,2255.0,20,445.0
-44.0,2260.0,24,528.0
-83.0,2265.0,17,533.0
-5.0,2270.0,17,508.0
25.0,2275.0,12,426.0
82.0,2280.0,15,296.0
130.0,2285.0,19,304.0
-8.0,2290.0,15,330.0
-26.0,2295.0,17,327.0
3.0,2300.0,15,332.0
-5.0,2305.0,26,359.0
-27.0,2310.0,13,391.0
-32.0,2315.0,17,390.0
1.0,2320.0,21,419.0
-29.0,2325.0,20,435.0
-16.0,2330.0,21,473.0
-38.0,2335.0,16,484.0
-11.0,2340.0,20,487.0
-3.0,2345.0,18,418.0
69.0,2350.0,20,439.0
-21.0,2355.0,19,492.0
-53.0,2360.0,21,491.0
1.0,2365.0,22,445.0
46.0,2370.0,24,529.0
-84.0,2375.0,23,558.0
-29.0,2380.0,21,548.0
10.0,2385.0,22,577.0
-29.0,2390.0,20,594.0
-17.0,2395.0,24,553.0
41.0,2400.0,19,547.0
6.0,2405.0,15,494.0
53.0,2410.0,16,353.0
141.0,2415.0,13,323.0
30.0,2420.0,20,358.0
-35.0,2425.0,14,379.0
-21.0,2430.0,15,377.0
2.0,2435.0,17,398.0
-21.0,2440.0,21,442.0
-44.0,2445.0,19,447.0
-5.0,2450.0,18,400.0
47.0,2455.0,16,421.0
-21.0,2460.0,20,431.0
-10.0,2465.0,21,379.0
52.0,2470.0,18,417.0
-38.0,2475.0,16,394.0
23.0,2480.0,14,377.0
17.0,2485.0,27,421.0
-44.0,2490.0,21,462.0
-41.0,2495.0,17,468.0
-6.0,2500.0,23,455.0
13.0,2505.0,21,500.0
-45.0,2510.0,19,483.0
17.0,2515.0,16,433.0
50.0,2520.0,22,382.0
51.0,2525.0,20,418.0
-36.0,2530.0,22,376.0
42.0,2535.0,16,394.0
-18.0,2540.0,19,445.0
-51.0,2545.0,20,463.0
-18.0,2550.0,20,468.0
-5.0,2555.0,22,495.0
-27.0,2560.0,21,489.0
6.0,2565.0,23,522.0
-33.0,2570.0,19,559.0
-37.0,2575.0,25,546.0
13.0,2580.0,22,512.0
34.0,2585.0,26,611.0
-99.0,2590.0,25,621.0
-10.0,2595.0,22,570.0
51.0,2600.0,22,583.0
-13.0,2605.0,17,510.0
73.0,2610.0,18,499.0
11.0,2615.0,18,434.0
65.0,2620.0,21,452.0
-18.0,2625.0,21,467.0
-15.0,2630.0,20,459.0
8.0,2635.0,19,469.0
-10.0,2640.0,20,495.0
-26.0,2645.0,23,503.0
-8.0,2650.0,20,509.0
-6.0,2655.0,16,518.0
-9.0,2660.0,21,503.0
15.0,2665.0,30,550.0
-47.0,2670.0,21,557.0
-7.0,2675.0,20,586.0
-29.0,2680.0,25,578.0
8.0,2685.0,24,625.0
-47.0,2690.0,24,621.0
4.0,2695.0,22,668.0
-47.0,2700.0,27,688.0
-20.0,2705.0,22,681.0
7.0,2710.0,24,684.0
-3.0,2715.0,25,720.0
-36.0,2720.0,26,707.0
13.0,2725.0,24,728.0
-21.0,2730.0,23,708.0
20.0,2735.0,27,656.0
52.0,2740.0,23,636.0
20.0,2745.0,26,666.0
-30.0,2750.0,21,703.0
-37.0,2755.0,30,702.0
1.0,2760.0,21,687.0
15.0,2765.0,17,558.0
129.0,2770.0,18,427.0
131.0,2775.0,18,461.0
-34.0,2780.0,18,471.0
-10.0,2785.0,19,521.0
-50.0,2790.0,20,492.0
29.0,2795.0,17,405.0
87.0,2800.0,21,417.0
-12.0,2805.0,14,383.0
34.0,2810.0,14,335.0
48.0,2815.0,13,329.0
6.0,2820.0,18,365.0
-36.0,2825.0,18,358.0
7.0,2830.0,17,351.0
7.0,2835.0,16,360.0
-9.0,2840.0,12,310.0
50.0,2845.0,24,349.0
-39.0,2850.0,14,341.0
8.0,2855.0,9,257.0
84.0,2860.0,10,205.0
52.0,2865.0,15,259.0
-54.0,2870.0,11,240.0
19.0,2875.0,9,222.0
18.0,2880.0,15,228.0
-6.0,2885.0,11,236.0
-8.0,2890.0,12,201.0
35.0,2895.0,11,227.0
-26.0,2900.0,16,241.0
-14.0,2905.0,11,237.0
4.0,2910.0,17,256.0
-19.0,2915.0,16,275.0
-19.0,2920.0,14,264.0
11.0,2925.0,13,275.0
-11.0,2930.0,12,221.0
54.0,2935.0,21,203.0
18.0,2940.0,17,201.0
2.0,2945.0,17,282.0
-81.0,2950.0,13,298.0
-16.0,2955.0,13,262.0
36.0,2960.0,15,264.0
-2.0,2965.0,15,333.0
-69.0,2970.0,18,386.0
-53.0,2975.0,18,476.0
-90.0,2980.0,19,460.0
16.0,2985.0,14,420.0
40.0,2990.0,14,379.0
41.0,2995.0,10,251.0
128.0,3000.0,11,176.0
75.0,3005.0,10,168.0
8.0,3010.0,11,150.0
18.0,3015.0,13,168.0
-18.0,3020.0,14,203.0
-35.0,3025.0,26,287.0
-84.0,3030.0,12,287.0
0.0,3035.0,15,297.0
-10.0,3040.0,12,301.0
-4.0,3045.0,12,289.0
12.0,3050.0,13,222.0
67.0,3055.0,13,249.0
-27.0,3060.0,17,250.0
-1.0,3065.0,13,225.0
25.0,3070.0,16,215.0
10.0,3075.0,12,205.0
10.0,3080.0,14,232.0
-27.0,3085.0,12,216.0
16.0,3090.0,15,270.0
-54.0,3095.0,20,334.0
-64.0,3100.0,16,373.0
-39.0,3105.0,14,352.0
21.0,3110.0,11,311.0
41.0,3115.0,20,281.0
30.0,3120.0,12,283.0
-2.0,3125.0,19,331.0
-48.0,3130.0,16,337.0
-6.0,3135.0,17,339.0
-2.0,3140.0,16,357.0
-18.0,3145.0,12,331.0
26.0,3150.0,15,304.0
27.0,3155.0,12,218.0
86.0,3160.0,17,241.0
-23.0,3165.0,15,275.0
-34.0,3170.0,18,330.0
-55.0,3175.0,12,339.0
-9.0,3180.0,12,310.0
29.0,3185.0,13,268.0
42.0,3190.0,13,280.0
-12.0,3195.0,18,335.0
-55.0,3200.0,18,425.0
-90.0,3205.0,32,534.0
-109.0,3210.0,18,577.0
-43.0,3215.0,17,570.0
7.0,3220.0,17,505.0
65.0,3225.0,17,487.0
18.0,3230.0,18,433.0
54.0,3235.0,15,473.0
-40.0,3240.0,21,510.0
-37.0,3245.0,18,466.0
44.0,3250.0,20,376.0
90.0,3255.0,19,413.0
-37.0,3260.0,16,418.0
-5.0,3265.0,12,357.0
61.0,3270.0,9,283.0
74.0,3275.0,14,253.0
30.0,3280.0,11,247.0
6.0,3285.0,10,187.0
60.0,3290.0,7,172.0
15.0,3295.0,19,138.0
34.0,3300.0,12,173.0
-35.0,3305.0,14,242.0
-69.0,3310.0,15,283.0
-41.0,3315.0,13,285.0
-2.0,3320.0,11,235.0
50.0,3325.0,8,174.0
61.0,3330.0,13,195.0
-21.0,3335.0,13,193.0
2.0,3340.0,19,227.0
-34.0,3345.0,13,243.0
-16.0,3350.0,15,282.0
-39.0,3355.0,12,274.0
8.0,3360.0,14,239.0
35.0,3365.0,11,228.0
11.0,3370.0,13,222.0
6.0,3375.0,14,227.0
-5.0,3380.0,13,275.0
-48.0,3385.0,26,335.0
-60.0,3390.0,14,384.0
-49.0,3395.0,13,341.0
43.0,3400.0,14,252.0
89.0,3405.0,17,305.0
-53.0,3410.0,13,301.0
4.0,3415.0,9,194.0
107.0,3420.0,10,203.0
-9.0,3425.0,13,256.0
-53.0,3430.0,17,301.0
-45.0,3435.0,10,300.0
1.0,3440.0,15,348.0
-48.0,3445.0,14,374.0
-26.0,3450.0,14,328.0
46.0,3455.0,20,254.0
74.0,3460.0,16,292.0
-38.0,3465.0,17,311.0
-19.0,3470.0,13,310.0
1.0,3475.0,23,283.0
27.0,3480.0,16,310.0
-27.0,3485.0,15,328.0
-18.0,3490.0,14,299.0
29.0,3495.0,17,277.0
22.0,3500.0,14,301.0
-24.0,3505.0,16,344.0
-43.0,3510.0,15,338.0
6.0,3515.0,12,241.0
97.0,3520.0,17,235.0
6.0,3525.0,14,296.0
-61.0,3530.0,14,324.0
-28.0,3535.0,12,294.0
30.0,3540.0,8,207.0
87.0,3545.0,10,159.0
48.0,3550.0,14,222.0
-63.0,3555.0,16,296.0
-74.0,3560.0,11,297.0
-1.0,3565.0,22,306.0
-9.0,3570.0,9,271.0
35.0,3575.0,11,223.0
48.0,3580.0,8,179.0
44.0,3585.0,10,108.0
71.0,3590.0,11,147.0
-39.0,3595.0,6,140.0
7.0,3600.0,10,98.0
42.0,3605.0,8,93.0
5.0,3610.0,13,135.0
-42.0,3615.0,8,159.0
-24.0,3620.0,10,141.0
18.0,3625.0,13,189.0
-48.0,3630.0,11,232.0
-43.0,3635.0,16,281.0
-49.0,3640.0,12,288.0
-7.0,3645.0,13,262.0
26.0,3650.0,9,183.0
79.0,3655.0,22,194.0
-11.0,3660.0,9,189.0
5.0,3665.0,15,200.0
-11.0,3670.0,14,270.0
-70.0,3675.0,13,276.0
-6.0,3680.0,16,295.0
-19.0,3685.0,10,278.0
17.0,3690.0,10,201.0
77.0,3695.0,14,220.0
-19.0,3700.0,14,213.0
7.0,3705.0,6,114.0
99.0,3710.0,12,122.0
-8.0,3715.0,10,130.0
-8.0,3720.0,12,175.0
-45.0,3725.0,11,167.0
8.0,3730.0,10,166.0
1.0,3735.0,12,151.0
15.0,3740.0,11,187.0
-36.0,3745.0,19,194.0
-7.0,3750.0,8,170.0
24.0,3755.0,15,181.0
-11.0,3760.0,11,190.0
-9.0,3765.0,13,191.0
-1.0,3770.0,11,191.0
0.0,3775.0,10,175.0
16.0,3780.0,15,221.0
-46.0,3785.0,10,213.0
8.0,3790.0,15,211.0
2.0,3795.0,9,203.0
8.0,3800.0,11,175.0
28.0,3805.0,6,130.0
45.0,3810.0,9,158.0
-28.0,3815.0,17,218.0
-60.0,3820.0,17,303.0
-85.0,3825.0,12,298.0
5.0,3830.0,14,308.0
-10.0,3835.0,23,308.0
0.0,3840.0,11,251.0
57.0,3845.0,9,204.0
47.0,3850.0,12,216.0
-12.0,3855.0,16,245.0
-29.0,3860.0,18,327.0
-82.0,3865.0,12,342.0
-15.0,3870.0,14,324.0
18.0,3875.0,11,276.0
48.0,3880.0,17,220.0
56.0,3885.0,11,243.0
-23.0,3890.0,16,292.0
-49.0,3895.0,13,266.0
26.0,3900.0,15,234.0
32.0,3905.0,16,269.0
-35.0,3910.0,16,284.0
-15.0,3915.0,14,247.0
37.0,3920.0,11,241.0
6.0,3925.0,21,235.0
6.0,3930.0,13,245.0
-10.0,3935.0,17,290.0
-45.0,3940.0,15,338.0
-48.0,3945.0,14,347.0
-9.0,3950.0,15,401.0
-54.0,3955.0,15,386.0
15.0,3960.0,19,349.0
37.0,3965.0,20,434.0
-85.0,3970.0,22,449.0
-15.0,3975.0,13,385.0
64.0,3980.0,18,381.0
4.0,3985.0,16,380.0
1.0,3990.0,11,307.0
73.0,3995.0,15,251.0
56.0,4000.0,10,290.0
-39.0,4005.0,12,263.0
27.0,4010.0,15,257.0
6.0,4015.0,24,307.0
-50.0,4020.0,11,294.0
13.0,4025.0,15,299.0
-5.0,4030.0,11,291.0
8.0,4035.0,13,246.0
45.0,4040.0,12,244.0
2.0,4045.0,10,198.0
46.0,4050.0,15,224.0
-26.0,4055.0,12,229.0
-5.0,4060.0,14,233.0
-4.0,4065.0,9,220.0
13.0,4070.0,14,203.0
17.0,4075.0,14,189.0
14.0,4080.0,16,264.0
-75.0,4085.0,20,353.0
-89.0,4090.0,14,385.0
-32.0,4095.0,14,378.0
7.0,4100.0,10,337.0
41.0,4105.0,20,315.0
22.0,4110.0,13,224.0
91.0,4115.0,12,252.0
-28.0,4120.0,13,225.0
27.0,4125.0,16,213.0
12.0,4130.0,19,295.0
-82.0,4135.0,14,329.0
-34.0,4140.0,16,327.0
2.0,4145.0,15,330.0
-3.0,4150.0,17,296.0
34.0,4155.0,9,301.0
-5.0,4160.0,17,332.0
-31.0,4165.0,13,285.0
47.0,4170.0,14,206.0
79.0,4175.0,19,275.0
-69.0,4180.0,13,303.0
-28.0,4185.0,13,279.0
24.0,4190.0,8,282.0
-3.0,4195.0,19,267.0
15.0,4200.0,9,211.0
56.0,4205.0,12,127.0
84.0,4210.0,13,167.0
-40.0,4215.0,12,205.0
-38.0,4220.0,12,232.0
-27.0,4225.0,9,220.0
12.0,4230.0,11,188.0
32.0,4235.0,8,196.0
-8.0,4240.0,15,183.0
13.0,4245.0,9,139.0
44.0,4250.0,15,189.0
-50.0,4255.0,10,202.0
-13.0,4260.0,9,198.0
4.0,4265.0,14,194.0
4.0,4270.0,13,208.0
-14.0,4275.0,14,202.0
6.0,4280.0,14,257.0
-55.0,4285.0,21,287.0
-30.0,4290.0,13,292.0
-5.0,4295.0,15,353.0
-61.0,4300.0,11,329.0
24.0,4305.0,11,288.0
41.0,4310.0,14,228.0
60.0,4315.0,11,215.0
13.0,4320.0,16,212.0
3.0,4325.0,11,215.0
-3.0,4330.0,15,180.0
35.0,4335.0,11,208.0
-28.0,4340.0,13,214.0
-6.0,4345.0,10,181.0
33.0,4350.0,12,198.0
-17.0,4355.0,14,185.0
13.0,4360.0,14,184.0
1.0,4365.0,16,255.0
-71.0,4370.0,17,340.0
-85.0,4375.0,24,359.0
-19.0,4380.0,11,352.0
7.0,4385.0,12,343.0
9.0,4390.0,17,351.0
-8.0,4395.0,18,371.0
-20.0,4400.0,16,389.0
-18.0,4405.0,16,377.0
12.0,4410.0,16,300.0
77.0,4415.0,16,262.0
38.0,4420.0,17,283.0
-21.0,4425.0,14,301.0
-18.0,4430.0,18,298.0
3.0,4435.0,18,344.0
-46.0,4440.0,15,370.0
-26.0,4445.0,18,349.0
21.0,4450.0,18,330.0
19.0,4455.0,21,426.0
-96.0,4460.0,21,531.0
-105.0,4465.0,28,550.0
-19.0,4470.0,17,481.0
69.0,4475.0,12,453.0
28.0,4480.0,15,428.0
25.0,4485.0,16,389.0
39.0,4490.0,19,323.0
66.0,4495.0,14,311.0
12.0,4500.0,15,274.0
37.0,4505.0,16,293.0
-19.0,4510.0,18,327.0
-34.0,4515.0,18,379.0
-52.0,4520.0,17,400.0
-21.0,4525.0,13,346.0
54.0,4530.0,9,324.0
22.0,4535.0,12,300.0
24.0,4540.0,11,255.0
45.0,4545.0,14,185.0
70.0,4550.0,10,175.0
10.0,4555.0,20,150.0
25.0,4560.0,13,199.0
